  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   0.000e+00,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -7.349e-19,   7.299e-17
   2.005e-05,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.694e-18,   7.662e-17
   4.010e-05,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.925e-18,   7.665e-17
   6.015e-05,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.935e-18,   7.666e-17
   8.020e-05,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.666e-17
   1.003e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   1.203e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   1.404e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   1.604e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   1.805e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   2.005e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   2.206e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   2.406e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   2.607e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.936e-18,   7.665e-17
   2.807e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   3.008e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   3.208e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   3.409e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   3.609e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   3.810e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   4.010e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   4.211e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   4.411e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   4.612e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   4.812e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   5.013e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   5.213e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   5.414e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   5.614e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   5.815e-04,   3.000e+02,   3.544e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   6.015e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.937e-18,   7.665e-17
   6.216e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.665e-17
   6.416e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.665e-17
   6.617e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.665e-17
   6.817e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.665e-17
   7.018e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.665e-17
   7.218e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.664e-17
   7.419e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.938e-18,   7.664e-17
   7.619e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.939e-18,   7.663e-17
   7.820e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.939e-18,   7.663e-17
   8.020e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.940e-18,   7.662e-17
   8.221e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.940e-18,   7.660e-17
   8.421e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.941e-18,   7.659e-17
   8.622e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.942e-18,   7.656e-17
   8.822e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.944e-18,   7.653e-17
   9.023e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.946e-18,   7.649e-17
   9.223e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.949e-18,   7.644e-17
   9.424e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.952e-18,   7.637e-17
   9.624e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.957e-18,   7.627e-17
   9.825e-04,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.963e-18,   7.615e-17
   1.003e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.972e-18,   7.598e-17
   1.023e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.983e-18,   7.576e-17
   1.043e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.997e-18,   7.547e-17
   1.063e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.016e-18,   7.508e-17
   1.083e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.042e-18,   7.457e-17
   1.103e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.075e-18,   7.390e-17
   1.123e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.118e-18,   7.302e-17
   1.143e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.175e-18,   7.186e-17
   1.163e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.249e-18,   7.033e-17
   1.183e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.345e-18,   6.832e-17
   1.203e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.472e-18,   6.569e-17
   1.223e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.636e-18,   6.224e-17
   1.243e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -3.849e-18,   5.771e-17
   1.263e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -4.126e-18,   5.180e-17
   1.283e-03,   3.000e+02,   3.544e-01,   9.912e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -4.485e-18,   4.407e-17
