  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   0.000e+00,   3.000e+02,   3.424e-01,   1.002e-01,   2.087e-01,   6.787e-01,   1.241e-02,   3.504e-17,   1.150e-17
   1.252e-04,   3.000e+02,   3.424e-01,   1.002e-01,   2.087e-01,   6.787e-01,   1.241e-02,  -1.156e-17,  -1.655e-17
   2.503e-04,   3.000e+02,   3.424e-01,   1.002e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.160e-17,  -1.657e-17
   3.755e-04,   3.000e+02,   3.424e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.160e-17,  -1.657e-17
   5.006e-04,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.161e-17,  -1.657e-17
   6.258e-04,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.161e-17,  -1.657e-17
   7.509e-04,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.161e-17,  -1.657e-17
   8.761e-04,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.161e-17,  -1.657e-17
   1.001e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.161e-17,  -1.657e-17
   1.126e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.162e-17,  -1.657e-17
   1.252e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.162e-17,  -1.657e-17
   1.377e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.162e-17,  -1.657e-17
   1.502e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.163e-17,  -1.657e-17
   1.627e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.163e-17,  -1.657e-17
   1.752e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.163e-17,  -1.657e-17
   1.877e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.164e-17,  -1.657e-17
   2.003e-03,   3.000e+02,   3.425e-01,   1.003e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.164e-17,  -1.657e-17
   2.128e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.164e-17,  -1.657e-17
   2.253e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.164e-17,  -1.657e-17
   2.378e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.786e-01,   1.241e-02,  -1.165e-17,  -1.657e-17
   2.503e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.165e-17,  -1.657e-17
   2.628e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.165e-17,  -1.657e-17
   2.753e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.166e-17,  -1.657e-17
   2.879e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.166e-17,  -1.657e-17
   3.004e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.166e-17,  -1.657e-17
   3.129e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.167e-17,  -1.657e-17
   3.254e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.241e-02,  -1.167e-17,  -1.657e-17
   3.379e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.240e-02,  -1.167e-17,  -1.657e-17
   3.504e-03,   3.000e+02,   3.425e-01,   1.004e-01,   2.087e-01,   6.785e-01,   1.240e-02,  -1.167e-17,  -1.657e-17
