# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.294295,1.21358,300,0.0816443,0.213019,5.78102e-19,1.4567e-18,9.14531e-19,0.798766,0,0,0
6.66667e-05,0.294295,1.21358,300,0.0816443,0.213019,3.82063e-21,2.9601e-18,2.01859e-18,0.798766,0,0,0
0.000133333,0.294295,1.21358,300,0.0816443,0.213019,1.37987e-23,2.96322e-18,2.02028e-18,0.798766,0,0,0
0.0002,0.294295,1.21358,300,0.0816443,0.213019,-2.62569e-26,2.96325e-18,2.02029e-18,0.798766,0,0,0
0.000266667,0.294295,1.21358,300,0.0816443,0.213019,-6.74193e-25,2.96326e-18,2.02029e-18,0.798766,0,0,0
0.000333333,0.294295,1.21358,300,0.0816443,0.213019,-9.30482e-25,2.96328e-18,2.02029e-18,0.798766,0,0,0
0.0004,0.294295,1.21358,300,0.0816443,0.213019,-9.64994e-25,2.9633e-18,2.02029e-18,0.798766,0,0,0
0.000466667,0.294295,1.21358,300,0.0816443,0.213019,-8.6813e-25,2.96331e-18,2.02029e-18,0.798766,0,0,0
0.000533333,0.294295,1.21358,300,0.0816443,0.213019,-6.99425e-25,2.96333e-18,2.02029e-18,0.798766,0,0,0
0.0006,0.294295,1.21358,300,0.0816443,0.213019,-4.97279e-25,2.96335e-18,2.02029e-18,0.798766,0,0,0
0.000666667,0.294295,1.21358,300,0.0816443,0.213019,-2.85718e-25,2.96336e-18,2.02029e-18,0.798766,0,0,0
0.000733333,0.294295,1.21358,300,0.0816443,0.213019,-7.91261e-26,2.96338e-18,2.02029e-18,0.798766,0,0,0
0.0008,0.294295,1.21358,300,0.0816443,0.213019,1.14488e-25,2.9634e-18,2.02029e-18,0.798766,0,0,0
0.000866667,0.294295,1.21358,300,0.0816443,0.213019,2.91235e-25,2.96341e-18,2.02029e-18,0.798766,0,0,0
0.000933333,0.294295,1.21358,300,0.0816443,0.213019,4.49815e-25,2.96343e-18,2.02029e-18,0.798766,0,0,0
0.001,0.294295,1.21358,300,0.0816443,0.213019,5.90484e-25,2.96345e-18,2.02029e-18,0.798766,0,0,0
0.00106667,0.294295,1.21358,300,0.0816443,0.213019,7.14379e-25,2.96346e-18,2.02029e-18,0.798766,0,0,0
0.00113333,0.294295,1.21358,300,0.0816443,0.213019,8.23069e-25,2.96348e-18,2.02029e-18,0.798766,0,0,0
0.0012,0.294295,1.21358,300,0.0816443,0.213019,9.1828e-25,2.9635e-18,2.02029e-18,0.798766,0,0,0
0.00126667,0.294295,1.21358,300,0.0816443,0.213019,1.00173e-24,2.96351e-18,2.02029e-18,0.798766,0,0,0
0.00133333,0.294295,1.21358,300,0.0816443,0.213019,1.07502e-24,2.96353e-18,2.02029e-18,0.798766,0,0,0
0.0014,0.294295,1.21358,300,0.0816443,0.213019,1.13962e-24,2.96355e-18,2.02029e-18,0.798766,0,0,0
0.00146667,0.294295,1.21358,300,0.0816443,0.213019,1.19679e-24,2.96356e-18,2.02029e-18,0.798766,0,0,0
0.00153333,0.294295,1.21358,300,0.0816443,0.213019,1.24764e-24,2.96358e-18,2.02029e-18,0.798766,0,0,0
0.0016,0.294295,1.21358,300,0.0816443,0.213019,1.29311e-24,2.96359e-18,2.0203e-18,0.798766,0,0,0
0.00166667,0.294295,1.21358,300,0.0816443,0.213019,1.334e-24,2.96361e-18,2.0203e-18,0.798766,0,0,0
0.00173333,0.294295,1.21358,300,0.0816443,0.213019,1.37097e-24,2.96363e-18,2.0203e-18,0.798766,0,0,0
0.0018,0.294295,1.21358,300,0.0816443,0.213019,1.40456e-24,2.96364e-18,2.0203e-18,0.798766,0,0,0
0.00186667,0.294295,1.21358,300,0.0816443,0.213019,1.43524e-24,2.96366e-18,2.0203e-18,0.798766,0,0,0
0.00193333,0.294295,1.21358,300,0.0816443,0.213019,1.46338e-24,2.96368e-18,2.0203e-18,0.798766,0,0,0
0.002,0.294295,1.21358,300,0.0816443,0.213019,1.48928e-24,2.96369e-18,2.0203e-18,0.798766,0,0,0
0.00206667,0.294295,1.21358,300,0.0816443,0.213019,1.51319e-24,2.96371e-18,2.0203e-18,0.798766,0,0,0
0.00213333,0.294295,1.21358,300,0.0816443,0.213019,1.53533e-24,2.96373e-18,2.0203e-18,0.798766,0,0,0
0.0022,0.294295,1.21358,300,0.0816443,0.213019,1.55586e-24,2.96374e-18,2.0203e-18,0.798766,0,0,0
0.00226667,0.294295,1.21358,300,0.0816443,0.213019,1.57493e-24,2.96376e-18,2.0203e-18,0.798766,0,0,0
0.00233333,0.294295,1.21358,300,0.0816443,0.213019,1.59265e-24,2.96378e-18,2.0203e-18,0.798766,0,0,0
