# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,40,1600,2.63249e-05,300,300.265,0.270867,0,0,0,0,785.576,6.37358e+08
3.57099e-06,0.00900097,40.0038,1600.3,2.63244e-05,299.996,300.268,0.27087,-1.27584e-10,-1199.53,-2.90381e-07,0.00407583,785.58,6.37358e+08
7.14198e-06,0.00900193,40.0035,1600.28,2.6324e-05,299.991,300.271,0.270873,-1.27501e-10,-1198.28,-2.90193e-07,0.00419118,785.584,6.37358e+08
1.0713e-05,0.0090029,40.0032,1600.25,2.63235e-05,299.987,300.275,0.270877,-1.27419e-10,-1197.04,-2.90005e-07,0.00430646,785.588,6.37358e+08
1.4284e-05,0.00900387,40.0029,1600.23,2.63231e-05,299.983,300.278,0.27088,-1.27336e-10,-1195.8,-2.89817e-07,0.00442169,785.592,6.37358e+08
1.7855e-05,0.00900483,40.0026,1600.2,2.63226e-05,299.979,300.282,0.270883,-1.27254e-10,-1194.56,-2.8963e-07,0.00453686,785.596,6.37358e+08
2.14259e-05,0.0090058,40.0023,1600.18,2.63222e-05,299.974,300.285,0.270886,-1.27172e-10,-1193.32,-2.89442e-07,0.00465196,785.6,6.37358e+08
2.49969e-05,0.00900676,40.002,1600.16,2.63217e-05,299.97,300.288,0.270889,-1.27089e-10,-1192.08,-2.89255e-07,0.00476701,785.604,6.37358e+08
2.85679e-05,0.00900773,40.0017,1600.13,2.63213e-05,299.966,300.292,0.270893,-1.27007e-10,-1190.84,-2.89069e-07,0.00488199,785.608,6.37358e+08
3.21389e-05,0.0090087,40.0014,1600.11,2.63208e-05,299.962,300.295,0.270896,-1.26925e-10,-1189.61,-2.88882e-07,0.00499692,785.612,6.37358e+08
3.57099e-05,0.00900966,40.0011,1600.09,2.63204e-05,299.957,300.299,0.270899,-1.26844e-10,-1188.37,-2.88696e-07,0.00511178,785.616,6.37358e+08
3.92809e-05,0.00901063,40.0008,1600.06,2.63199e-05,299.953,300.302,0.270902,-1.26762e-10,-1187.14,-2.8851e-07,0.00522659,785.62,6.37358e+08
4.28519e-05,0.0090116,40.0005,1600.04,2.63195e-05,299.949,300.306,0.270905,-1.2668e-10,-1185.91,-2.88324e-07,0.00534133,785.624,6.37358e+08
4.64229e-05,0.00901256,40.0002,1600.01,2.6319e-05,299.945,300.309,0.270909,-1.26599e-10,-1184.68,-2.88139e-07,0.00545601,785.628,6.37358e+08
4.99939e-05,0.00901353,39.9999,1599.99,2.63185e-05,299.94,300.312,0.270912,-1.26517e-10,-1183.45,-2.87953e-07,0.00557064,785.632,6.37358e+08
5.35649e-05,0.0090145,39.9996,1599.97,2.63181e-05,299.936,300.316,0.270915,-1.26436e-10,-1182.22,-2.87768e-07,0.0056852,785.636,6.37358e+08
5.71358e-05,0.00901546,39.9993,1599.94,2.63176e-05,299.932,300.319,0.270918,-1.26355e-10,-1180.99,-2.87584e-07,0.00579971,785.639,6.37358e+08
6.07068e-05,0.00901643,39.999,1599.92,2.63172e-05,299.928,300.323,0.270921,-1.26274e-10,-1179.76,-2.87399e-07,0.00591415,785.643,6.37358e+08
6.42778e-05,0.0090174,39.9987,1599.9,2.63167e-05,299.923,300.326,0.270925,-1.26193e-10,-1178.54,-2.87215e-07,0.00602853,785.647,6.37358e+08
6.78488e-05,0.00901836,39.9984,1599.87,2.63163e-05,299.919,300.329,0.270928,-1.26112e-10,-1177.31,-2.8703e-07,0.00614286,785.651,6.37358e+08
7.14198e-05,0.00901933,39.9981,1599.85,2.63158e-05,299.915,300.333,0.270931,-1.26031e-10,-1176.09,-2.86846e-07,0.00625712,785.655,6.37358e+08
7.49908e-05,0.0090203,39.9978,1599.83,2.63154e-05,299.911,300.336,0.270934,-1.2595e-10,-1174.86,-2.86663e-07,0.00637132,785.659,6.37358e+08
7.85618e-05,0.00902126,39.9975,1599.8,2.63149e-05,299.907,300.34,0.270937,-1.2587e-10,-1173.64,-2.86479e-07,0.00648547,785.663,6.37358e+08
8.21328e-05,0.00902223,39.9972,1599.78,2.63145e-05,299.902,300.343,0.270941,-1.25789e-10,-1172.42,-2.86296e-07,0.00659955,785.667,6.37358e+08
8.57038e-05,0.00902319,39.9969,1599.76,2.6314e-05,299.898,300.346,0.270944,-1.25709e-10,-1171.2,-2.86113e-07,0.00671357,785.671,6.37358e+08
8.92748e-05,0.00902416,39.9966,1599.73,2.63136e-05,299.894,300.35,0.270947,-1.25628e-10,-1169.98,-2.8593e-07,0.00682754,785.675,6.37358e+08
