  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   2.378e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.151e-16
   2.403e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.151e-16
   2.428e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.151e-16
   2.453e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.151e-16
   2.478e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.150e-16
   2.503e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.150e-16
   2.528e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.150e-16
   2.553e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.150e-16
   2.578e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.150e-16
   2.603e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.149e-16
   2.628e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.149e-16
   2.653e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.149e-16
   2.678e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.149e-16
   2.703e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.148e-16
   2.728e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.148e-16
   2.753e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.148e-16
   2.778e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.148e-16
   2.804e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.148e-16
   2.829e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.147e-16
   2.854e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.147e-16
   2.879e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.147e-16
   2.904e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.147e-16
   2.929e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.147e-16
   2.954e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.146e-16
   2.979e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.146e-16
   3.004e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.146e-16
   3.029e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.146e-16
   3.054e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.145e-16
   3.079e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.145e-16
   3.104e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.145e-16
   3.129e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.145e-16
   3.154e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.145e-16
   3.179e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.144e-16
   3.204e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.144e-16
   3.229e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.144e-16
   3.254e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.144e-16
   3.279e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.144e-16
   3.304e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.143e-16
   3.329e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.143e-16
   3.354e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.143e-16
   3.379e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.143e-16
   3.404e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.142e-16
   3.429e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.142e-16
   3.454e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.142e-16
   3.479e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.142e-16
   3.504e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.142e-16
   3.529e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.141e-16
   3.554e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.141e-16
   3.579e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.141e-16
   3.605e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.141e-16
   3.630e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.141e-16
   3.655e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.680e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.705e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.730e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.755e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.780e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.805e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.830e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.855e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.880e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.905e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.140e-16
   3.930e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.141e-16
   3.955e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.142e-16
   3.980e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.143e-16
   4.005e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.144e-16
   4.030e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.147e-16
   4.055e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.149e-16
   4.080e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.153e-16
   4.105e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.159e-16
   4.130e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.166e-16
   4.155e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.175e-16
   4.180e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.188e-16
   4.205e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.205e-16
   4.230e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.227e-16
   4.255e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.257e-16
   4.280e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.297e-16
   4.305e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.350e-16
   4.330e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.421e-16
   4.355e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.514e-16
   4.380e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.639e-16
   4.406e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.804e-16
   4.431e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.024e-16
   4.456e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.316e-16
   4.481e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.704e-16
   4.506e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.219e-16
   4.531e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.904e-16
   4.556e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   5.813e-16
   4.581e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   7.021e-16
   4.606e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   8.625e-16
   4.631e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.076e-15
   4.656e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.359e-15
   4.681e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.734e-15
   4.706e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.234e-15
   4.731e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.897e-15
   4.756e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.778e-15
   4.781e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.947e-15
   4.806e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   6.501e-15
   4.831e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   8.516e-15
   4.856e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.115e-14
   4.881e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.465e-14
   4.906e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.930e-14
   4.931e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.547e-14
   4.956e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.365e-14
   4.981e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.451e-14
   5.006e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   5.887e-14
   5.031e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   5.452e-14
   5.056e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.865e-14
   5.081e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.086e-14
   5.106e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.048e-14
   5.131e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   9.167e-15
   5.156e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,  -1.840e-14
   5.181e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,  -1.236e-14
   5.207e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,  -4.214e-15
   5.232e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,  -8.300e-16
   5.257e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.040e-15
   5.282e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.287e-15
   5.307e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.607e-15
   5.332e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.032e-15
   5.357e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.597e-15
   5.382e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.347e-15
   5.407e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   4.344e-15
   5.432e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   5.668e-15
   5.457e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   7.426e-15
   5.482e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   9.762e-15
   5.507e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.287e-14
   5.532e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.699e-14
   5.557e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.246e-14
   5.582e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   2.974e-14
   5.607e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   3.940e-14
   5.632e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   5.223e-14
   5.657e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   6.928e-14
   5.682e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   9.193e-14
   5.707e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.219e-13
   5.732e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.757e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.782e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.807e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.832e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.857e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.882e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.907e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.932e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.957e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   5.982e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.220e-13
   6.008e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.219e-13
   6.033e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.218e-13
   6.058e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.218e-13
   6.083e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.218e-13
   6.108e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.218e-13
   6.133e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.217e-13
   6.158e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.217e-13
   6.183e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.216e-13
   6.208e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.216e-13
   6.233e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.215e-13
   6.258e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.214e-13
   6.283e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.213e-13
   6.308e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.333e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.358e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.383e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.408e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.433e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.458e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.483e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.508e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.533e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.558e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.583e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.608e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.633e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.658e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.683e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.708e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.733e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.758e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.783e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.809e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.834e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.859e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.884e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.909e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.210e-13
   6.934e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.959e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.211e-13
   6.984e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.212e-13
   7.009e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.213e-13
   7.034e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.214e-13
   7.059e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.216e-13
   7.084e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.218e-13
   7.109e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.222e-13
   7.134e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.226e-13
   7.159e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.233e-13
   7.184e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.242e-13
   7.209e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.254e-13
   7.234e-03,   3.000e+02,   2.704e-01,   5.020e-02,   2.203e-01,   1.270e-13
