# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,50,2500,5.14158e-05,300,300.144,0.29702,0,0,0,0,785.576,7.15492e+07
3.17264e-06,0.00900094,50.0047,2500.47,5.14153e-05,299.998,300.146,0.297022,-1.59749e-10,-774.204,-3.6263e-08,0.000276883,785.578,7.15492e+07
6.34528e-06,0.00900188,50.0045,2500.45,5.14148e-05,299.995,300.148,0.297024,-1.59691e-10,-773.754,-3.62498e-08,0.000285167,785.581,7.15492e+07
9.51792e-06,0.00900283,50.0043,2500.43,5.14143e-05,299.993,300.15,0.297026,-1.59633e-10,-773.304,-3.62367e-08,0.000293449,785.583,7.15492e+07
1.26906e-05,0.00900377,50.0041,2500.41,5.14138e-05,299.99,300.152,0.297028,-1.59575e-10,-772.854,-3.62236e-08,0.000301728,785.585,7.15492e+07
1.58632e-05,0.00900471,50.0039,2500.39,5.14133e-05,299.988,300.154,0.29703,-1.59518e-10,-772.405,-3.62105e-08,0.000310005,785.587,7.15492e+07
1.90358e-05,0.00900565,50.0037,2500.37,5.14128e-05,299.985,300.156,0.297032,-1.5946e-10,-771.955,-3.61974e-08,0.00031828,785.59,7.15492e+07
2.22085e-05,0.00900659,50.0035,2500.35,5.14123e-05,299.983,300.158,0.297034,-1.59402e-10,-771.506,-3.61843e-08,0.000326552,785.592,7.15492e+07
2.53811e-05,0.00900753,50.0033,2500.33,5.14118e-05,299.98,300.16,0.297036,-1.59345e-10,-771.057,-3.61712e-08,0.000334822,785.594,7.15492e+07
2.85538e-05,0.00900848,50.003,2500.3,5.14113e-05,299.978,300.162,0.297038,-1.59287e-10,-770.609,-3.61582e-08,0.00034309,785.597,7.15492e+07
3.17264e-05,0.00900942,50.0028,2500.28,5.14108e-05,299.975,300.164,0.29704,-1.5923e-10,-770.16,-3.61451e-08,0.000351355,785.599,7.15492e+07
3.4899e-05,0.00901036,50.0026,2500.26,5.14103e-05,299.973,300.166,0.297042,-1.59172e-10,-769.712,-3.61321e-08,0.000359618,785.601,7.15492e+07
3.80717e-05,0.0090113,50.0024,2500.24,5.14098e-05,299.971,300.168,0.297044,-1.59115e-10,-769.264,-3.6119e-08,0.000367879,785.603,7.15492e+07
4.12443e-05,0.00901224,50.0022,2500.22,5.14093e-05,299.968,300.17,0.297046,-1.59057e-10,-768.816,-3.6106e-08,0.000376137,785.606,7.15492e+07
4.4417e-05,0.00901319,50.002,2500.2,5.14087e-05,299.966,300.172,0.297048,-1.59e-10,-768.369,-3.6093e-08,0.000384393,785.608,7.15492e+07
