# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,40,1600,2.63249e-05,300,300.151,0.294445,0,0,0,0,785.576,1.38365e+08
3.12941e-06,0.00900092,40.0038,1600.3,2.63245e-05,299.996,300.153,0.294447,-1.27738e-10,-1208.56,-5.53106e-08,0.000447112,785.58,1.38365e+08
6.25882e-06,0.00900184,40.0035,1600.28,2.63241e-05,299.992,300.155,0.29445,-1.27666e-10,-1207.54,-5.52794e-08,0.000463628,785.583,1.38365e+08
9.38823e-06,0.00900276,40.0033,1600.26,2.63237e-05,299.989,300.157,0.294452,-1.27594e-10,-1206.52,-5.52483e-08,0.000480135,785.587,1.38365e+08
1.25176e-05,0.00900368,40.003,1600.24,2.63233e-05,299.985,300.159,0.294454,-1.27522e-10,-1205.5,-5.52172e-08,0.000496633,785.59,1.38365e+08
1.56471e-05,0.0090046,40.0027,1600.22,2.63229e-05,299.981,300.161,0.294456,-1.27451e-10,-1204.48,-5.51862e-08,0.000513123,785.594,1.38365e+08
1.87765e-05,0.00900553,40.0025,1600.2,2.63225e-05,299.977,300.163,0.294458,-1.27379e-10,-1203.46,-5.51552e-08,0.000529604,785.597,1.38365e+08
2.19059e-05,0.00900645,40.0022,1600.18,2.63221e-05,299.974,300.166,0.29446,-1.27308e-10,-1202.44,-5.51242e-08,0.000546077,785.601,1.38365e+08
2.50353e-05,0.00900737,40.002,1600.16,2.63217e-05,299.97,300.168,0.294462,-1.27236e-10,-1201.43,-5.50932e-08,0.000562542,785.604,1.38365e+08
2.81647e-05,0.00900829,40.0017,1600.14,2.63213e-05,299.966,300.17,0.294464,-1.27165e-10,-1200.41,-5.50623e-08,0.000578997,785.608,1.38365e+08
3.12941e-05,0.00900921,40.0014,1600.11,2.63209e-05,299.962,300.172,0.294466,-1.27093e-10,-1199.4,-5.50314e-08,0.000595445,785.611,1.38365e+08
3.44235e-05,0.00901013,40.0012,1600.09,2.63205e-05,299.959,300.174,0.294468,-1.27022e-10,-1198.38,-5.50006e-08,0.000611883,785.615,1.38365e+08
3.75529e-05,0.00901105,40.0009,1600.07,2.63201e-05,299.955,300.176,0.29447,-1.26951e-10,-1197.37,-5.49698e-08,0.000628314,785.618,1.38365e+08
4.06823e-05,0.00901197,40.0007,1600.05,2.63197e-05,299.951,300.178,0.294472,-1.2688e-10,-1196.35,-5.4939e-08,0.000644735,785.622,1.38365e+08
4.38117e-05,0.00901289,40.0004,1600.03,2.63193e-05,299.947,300.18,0.294474,-1.26809e-10,-1195.34,-5.49082e-08,0.000661149,785.625,1.38365e+08
4.69412e-05,0.00901381,40.0001,1600.01,2.63189e-05,299.944,300.182,0.294476,-1.26738e-10,-1194.33,-5.48775e-08,0.000677553,785.629,1.38365e+08
5.00706e-05,0.00901474,39.9999,1599.99,2.63185e-05,299.94,300.184,0.294478,-1.26667e-10,-1193.32,-5.48468e-08,0.00069395,785.632,1.38365e+08
5.32e-05,0.00901566,39.9996,1599.97,2.63181e-05,299.936,300.186,0.29448,-1.26596e-10,-1192.31,-5.48162e-08,0.000710337,785.636,1.38365e+08
5.63294e-05,0.00901658,39.9994,1599.95,2.63177e-05,299.932,300.188,0.294482,-1.26525e-10,-1191.3,-5.47855e-08,0.000726717,785.639,1.38365e+08
5.94588e-05,0.0090175,39.9991,1599.93,2.63173e-05,299.929,300.19,0.294484,-1.26455e-10,-1190.29,-5.47549e-08,0.000743087,785.643,1.38365e+08
6.25882e-05,0.00901842,39.9988,1599.91,2.63169e-05,299.925,300.192,0.294486,-1.26384e-10,-1189.29,-5.47244e-08,0.00075945,785.646,1.38365e+08
6.57176e-05,0.00901934,39.9986,1599.89,2.63166e-05,299.921,300.194,0.294488,-1.26314e-10,-1188.28,-5.46938e-08,0.000775804,785.649,1.38365e+08
6.8847e-05,0.00902026,39.9983,1599.87,2.63162e-05,299.917,300.196,0.29449,-1.26243e-10,-1187.28,-5.46633e-08,0.000792149,785.653,1.38365e+08
7.19764e-05,0.00902118,39.9981,1599.84,2.63158e-05,299.914,300.198,0.294492,-1.26173e-10,-1186.27,-5.46329e-08,0.000808486,785.656,1.38365e+08
7.51058e-05,0.0090221,39.9978,1599.82,2.63154e-05,299.91,300.2,0.294494,-1.26103e-10,-1185.27,-5.46024e-08,0.000824814,785.66,1.38365e+08
7.82353e-05,0.00902302,39.9975,1599.8,2.6315e-05,299.906,300.202,0.294496,-1.26032e-10,-1184.26,-5.4572e-08,0.000841134,785.663,1.38365e+08
8.13647e-05,0.00902395,39.9973,1599.78,2.63146e-05,299.903,300.204,0.294498,-1.25962e-10,-1183.26,-5.45417e-08,0.000857446,785.667,1.38365e+08
8.44941e-05,0.00902487,39.997,1599.76,2.63142e-05,299.899,300.206,0.2945,-1.25892e-10,-1182.26,-5.45113e-08,0.000873749,785.67,1.38365e+08
8.76235e-05,0.00902579,39.9968,1599.74,2.63138e-05,299.895,300.208,0.294502,-1.25822e-10,-1181.26,-5.4481e-08,0.000890043,785.674,1.38365e+08
9.07529e-05,0.00902671,39.9965,1599.72,2.63134e-05,299.892,300.21,0.294505,-1.25752e-10,-1180.26,-5.44508e-08,0.00090633,785.677,1.38365e+08
9.38823e-05,0.00902763,39.9962,1599.7,2.6313e-05,299.888,300.212,0.294507,-1.25682e-10,-1179.26,-5.44205e-08,0.000922607,785.681,1.38365e+08
9.70117e-05,0.00902855,39.996,1599.68,2.63126e-05,299.884,300.214,0.294509,-1.25613e-10,-1178.26,-5.43903e-08,0.000938877,785.684,1.38365e+08
0.000100141,0.00902947,39.9957,1599.66,2.63122e-05,299.88,300.216,0.294511,-1.25543e-10,-1177.26,-5.43601e-08,0.000955138,785.687,1.38365e+08
