  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   0.000e+00,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.657e-16,   1.199e-16
   2.005e-05,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.805e-16,   4.971e-17
   4.010e-05,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.781e-16,   4.897e-17
   6.015e-05,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   8.020e-05,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   1.003e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   1.203e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   1.404e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   1.604e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   1.805e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   2.005e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   2.206e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   2.406e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
   2.607e-04,   3.000e+02,   3.546e-01,   9.911e-02,   2.090e-01,   6.795e-01,   1.242e-02,  -2.780e-16,   4.896e-17
