# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s]
0.0967,0.029007,11.1971,125.376,5.88173e-07,283.749,300,-5.76605e-06
0.09675,0.029022,11.1863,125.134,5.86473e-07,283.749,300,-5.76605e-06
0.0968,0.029037,11.1755,124.893,5.84774e-07,283.749,300,-5.76605e-06
0.09685,0.029052,11.1647,124.651,5.83078e-07,283.749,300,-5.76605e-06
0.0969,0.029067,11.1539,124.409,5.81383e-07,283.749,300,-5.76605e-06
0.09695,0.029082,11.1431,124.168,5.79689e-07,283.749,300,-5.76605e-06
0.097,0.029097,11.1322,123.926,5.77998e-07,283.749,300,-5.76605e-06
0.09705,0.029112,11.1213,123.684,5.76308e-07,283.749,300,-5.76605e-06
0.0971,0.029127,11.1105,123.443,5.7462e-07,283.75,300,-5.76605e-06
0.09715,0.029142,11.0996,123.201,5.72933e-07,283.75,300,-5.76605e-06
0.0972,0.029157,11.0887,122.959,5.71248e-07,283.75,300,-5.76605e-06
0.09725,0.029172,11.0778,122.718,5.69565e-07,283.75,300,-5.76605e-06
0.0973,0.029187,11.0669,122.476,5.67884e-07,283.75,300,-5.76605e-06
0.09735,0.029202,11.056,122.234,5.66204e-07,283.75,300,-5.76605e-06
0.0974,0.029217,11.045,121.993,5.64526e-07,283.75,300,-5.76605e-06
0.09745,0.029232,11.0341,121.751,5.62849e-07,283.75,300,-5.76605e-06
0.0975,0.029247,11.0231,121.51,5.61175e-07,283.75,300,-5.76605e-06
0.09755,0.029262,11.0122,121.268,5.59502e-07,283.75,300,-5.76605e-06
0.0976,0.029277,11.0012,121.026,5.57831e-07,283.75,300,-5.76605e-06
0.09765,0.029292,10.9902,120.785,5.56161e-07,283.751,300,-5.76605e-06
0.0977,0.029307,10.9792,120.543,5.54493e-07,283.751,300,-5.76605e-06
0.09775,0.029322,10.9682,120.302,5.52827e-07,283.751,300,-5.76605e-06
0.0978,0.029337,10.9572,120.06,5.51163e-07,283.751,300,-5.76605e-06
0.09785,0.029352,10.9462,119.819,5.495e-07,283.751,300,-5.76605e-06
0.0979,0.029367,10.9351,119.577,5.47839e-07,283.751,300,-5.76605e-06
0.09795,0.029382,10.9241,119.335,5.4618e-07,283.751,300,-5.76605e-06
0.098,0.029397,10.913,119.094,5.44522e-07,283.751,300,-5.76605e-06
0.09805,0.029412,10.9019,118.852,5.42867e-07,283.751,300,-5.76605e-06
0.0981,0.029427,10.8909,118.611,5.41213e-07,283.751,300,-5.76605e-06
0.09815,0.029442,10.8798,118.369,5.3956e-07,283.751,300,-5.76605e-06
0.0982,0.029457,10.8687,118.128,5.3791e-07,283.752,300,-5.76605e-06
0.09825,0.029472,10.8575,117.886,5.36261e-07,283.752,300,-5.76605e-06
0.0983,0.029487,10.8464,117.645,5.34614e-07,283.752,300,-5.76605e-06
0.09835,0.029502,10.8353,117.403,5.32968e-07,283.752,300,-5.76605e-06
0.0984,0.029517,10.8241,117.162,5.31325e-07,283.752,300,-5.76605e-06
0.09845,0.029532,10.813,116.92,5.29683e-07,283.752,300,-5.76605e-06
0.0985,0.029547,10.8018,116.679,5.28043e-07,283.752,300,-5.76605e-06
0.09855,0.029562,10.7906,116.437,5.26404e-07,283.752,300,-5.76605e-06
0.0986,0.029577,10.7794,116.196,5.24767e-07,283.752,300,-5.76605e-06
0.09865,0.029592,10.7682,115.954,5.23132e-07,283.752,300,-5.76605e-06
0.0987,0.029607,10.757,115.713,5.21499e-07,283.752,300,-5.76605e-06
0.09875,0.029622,10.7458,115.472,5.19868e-07,283.752,300,-5.76605e-06
0.0988,0.029637,10.7345,115.23,5.18238e-07,283.753,300,-5.76605e-06
0.09885,0.029652,10.7233,114.989,5.1661e-07,283.753,300,-5.76605e-06
0.0989,0.029667,10.712,114.747,5.14984e-07,283.753,300,-5.76605e-06
0.09895,0.029682,10.7007,114.506,5.13359e-07,283.753,300,-5.76605e-06
0.099,0.029697,10.6895,114.264,5.11737e-07,283.753,300,-5.76605e-06
0.09905,0.029712,10.6782,114.023,5.10116e-07,283.753,300,-5.76605e-06
0.0991,0.029727,10.6668,113.782,5.08496e-07,283.753,300,-5.76605e-06
0.09915,0.029742,10.6555,113.54,5.06879e-07,283.753,300,-5.76605e-06
0.0992,0.029757,10.6442,113.299,5.05263e-07,283.753,300,-5.76605e-06
0.09925,0.029772,10.6328,113.057,5.03649e-07,283.753,300,-5.76605e-06
0.0993,0.029787,10.6215,112.816,5.02037e-07,283.753,300,-5.76605e-06
0.09935,0.029802,10.6101,112.575,5.00427e-07,283.753,300,-5.76605e-06
0.0994,0.029817,10.5987,112.333,4.98818e-07,283.754,300,-5.76605e-06
0.09945,0.029832,10.5873,112.092,4.97211e-07,283.754,300,-5.76605e-06
0.0995,0.029847,10.5759,111.851,4.95606e-07,283.754,300,-5.76605e-06
0.09955,0.029862,10.5645,111.609,4.94003e-07,283.754,300,-5.76605e-06
0.0996,0.029877,10.5531,111.368,4.92401e-07,283.754,300,-5.76605e-06
0.09965,0.029892,10.5417,111.127,4.90802e-07,283.754,300,-5.76605e-06
0.0997,0.029907,10.5302,110.885,4.89204e-07,283.754,300,-5.76605e-06
0.09975,0.029922,10.5187,110.644,4.87608e-07,283.754,300,-5.76605e-06
0.0998,0.029937,10.5073,110.403,4.86013e-07,283.754,300,-5.76605e-06
0.09985,0.029952,10.4958,110.161,4.8442e-07,283.754,300,-5.76605e-06
0.0999,0.029967,10.4843,109.92,4.8283e-07,283.754,300,-5.76605e-06
0.09995,0.029982,10.4728,109.679,4.81241e-07,283.754,300,-5.76605e-06
0.1,0.029997,10.4612,109.437,4.79653e-07,283.754,300,-5.76605e-06
0.10005,0.030012,10.4497,109.196,4.78068e-07,283.755,300,-5.76605e-06
0.1001,0.030027,10.4381,108.955,4.76484e-07,283.755,300,-5.76605e-06
0.10015,0.030042,10.4266,108.713,4.74902e-07,283.755,300,-5.76605e-06
0.1002,0.030057,10.415,108.472,4.73322e-07,283.755,300,-5.76605e-06
0.10025,0.030072,10.4034,108.231,4.71744e-07,283.755,300,-5.76605e-06
0.1003,0.030087,10.3918,107.99,4.70167e-07,283.755,300,-5.76605e-06
0.10035,0.030102,10.3802,107.748,4.68593e-07,283.755,300,-5.76605e-06
0.1004,0.030117,10.3686,107.507,4.6702e-07,283.755,300,-5.76605e-06
0.10045,0.030132,10.3569,107.266,4.65449e-07,283.755,300,-5.76605e-06
0.1005,0.030147,10.3453,107.025,4.63879e-07,283.755,300,-5.76605e-06
0.10055,0.030162,10.3336,106.784,4.62312e-07,283.755,300,-5.76605e-06
0.1006,0.030177,10.3219,106.542,4.60746e-07,283.755,300,-5.76605e-06
0.10065,0.030192,10.3102,106.301,4.59182e-07,283.755,300,-5.76605e-06
0.1007,0.030207,10.2985,106.06,4.5762e-07,283.755,300,-5.76605e-06
0.10075,0.030222,10.2868,105.819,4.5606e-07,283.756,300,-5.76605e-06
0.1008,0.030237,10.2751,105.578,4.54502e-07,283.756,300,-5.76605e-06
0.10085,0.030252,10.2634,105.336,4.52945e-07,283.756,300,-5.76605e-06
0.1009,0.030267,10.2516,105.095,4.51391e-07,283.756,300,-5.76605e-06
0.10095,0.030282,10.2398,104.854,4.49838e-07,283.756,300,-5.76605e-06
0.101,0.030297,10.228,104.613,4.48287e-07,283.756,300,-5.76605e-06
0.10105,0.030312,10.2162,104.372,4.46737e-07,283.756,300,-5.76605e-06
0.1011,0.030327,10.2044,104.131,4.4519e-07,283.756,300,-5.76605e-06
0.10115,0.030342,10.1926,103.889,4.43644e-07,283.756,300,-5.76605e-06
0.1012,0.030357,10.1808,103.648,4.42101e-07,283.756,300,-5.76605e-06
0.10125,0.030372,10.1689,103.407,4.40559e-07,283.756,300,-5.76605e-06
0.1013,0.030387,10.1571,103.166,4.39018e-07,283.756,300,-5.76605e-06
0.10135,0.030402,10.1452,102.925,4.3748e-07,283.756,300,-5.76605e-06
0.1014,0.030417,10.1333,102.684,4.35944e-07,283.756,300,-5.76605e-06
0.10145,0.030432,10.1214,102.443,4.34409e-07,283.757,300,-5.76605e-06
0.1015,0.030447,10.1095,102.202,4.32877e-07,283.757,300,-5.76605e-06
0.10155,0.030462,10.0975,101.96,4.31346e-07,283.757,300,-5.76605e-06
0.1016,0.030477,10.0856,101.719,4.29817e-07,283.757,300,-5.76605e-06
0.10165,0.030492,10.0736,101.478,4.2829e-07,283.757,300,-5.76605e-06
0.1017,0.030507,10.0617,101.237,4.26764e-07,283.757,300,-5.76605e-06
0.10175,0.030522,10.0497,100.996,4.25241e-07,283.757,300,-5.76605e-06
0.1018,0.030537,10.0377,100.755,4.23719e-07,283.757,300,-5.76605e-06
0.10185,0.030552,10.0257,100.514,4.22199e-07,283.757,300,-5.76605e-06
0.1019,0.030567,10.0136,100.273,4.20682e-07,283.757,300,-5.76605e-06
0.10195,0.030582,10.0016,100.032,4.19166e-07,283.757,300,-5.76605e-06
0.102,0.030597,9.98954,99.791,4.17651e-07,283.757,300,-5.76605e-06
0.10205,0.030612,9.97747,99.5499,4.16139e-07,283.757,300,-5.76605e-06
0.1021,0.030627,9.96539,99.3089,4.14629e-07,283.757,300,-5.76605e-06
0.10215,0.030642,9.95329,99.0679,4.1312e-07,283.757,300,-5.76605e-06
0.1022,0.030657,9.94117,98.8269,4.11614e-07,283.758,300,-5.76605e-06
0.10225,0.030672,9.92904,98.5859,4.10109e-07,283.758,300,-5.76605e-06
0.1023,0.030687,9.9169,98.3449,4.08606e-07,283.758,300,-5.76605e-06
0.10235,0.030702,9.90474,98.1039,4.07105e-07,283.758,300,-5.76605e-06
0.1024,0.030717,9.89257,97.8629,4.05606e-07,283.758,300,-5.76605e-06
0.10245,0.030732,9.88038,97.622,4.04109e-07,283.758,300,-5.76605e-06
0.1025,0.030747,9.86818,97.381,4.02613e-07,283.758,300,-5.76605e-06
0.10255,0.030762,9.85596,97.14,4.0112e-07,283.758,300,-5.76605e-06
0.1026,0.030777,9.84373,96.8991,3.99628e-07,283.758,300,-5.76605e-06
0.10265,0.030792,9.83149,96.6581,3.98139e-07,283.758,300,-5.76605e-06
0.1027,0.030807,9.81923,96.4172,3.96651e-07,283.758,300,-5.76605e-06
0.10275,0.030822,9.80695,96.1763,3.95165e-07,283.758,300,-5.76605e-06
0.1028,0.030837,9.79466,95.9353,3.93681e-07,283.758,300,-5.76605e-06
0.10285,0.030852,9.78235,95.6944,3.92199e-07,283.758,300,-5.76605e-06
0.1029,0.030867,9.77003,95.4535,3.90719e-07,283.758,300,-5.76605e-06
0.10295,0.030882,9.75769,95.2126,3.8924e-07,283.758,300,-5.76605e-06
0.103,0.030897,9.74534,94.9717,3.87764e-07,283.758,300,-5.76605e-06
0.10305,0.030912,9.73298,94.7308,3.8629e-07,283.759,300,-5.76605e-06
0.1031,0.030927,9.72059,94.4899,3.84817e-07,283.759,300,-5.76605e-06
0.10315,0.030942,9.70819,94.249,3.83347e-07,283.759,300,-5.76605e-06
0.1032,0.030957,9.69578,94.0082,3.81878e-07,283.759,300,-5.76605e-06
0.10325,0.030972,9.68335,93.7673,3.80411e-07,283.759,300,-5.76605e-06
0.1033,0.030987,9.67091,93.5264,3.78946e-07,283.759,300,-5.76605e-06
0.10335,0.031002,9.65845,93.2856,3.77483e-07,283.759,300,-5.76605e-06
0.1034,0.031017,9.64597,93.0447,3.76022e-07,283.759,300,-5.76605e-06
0.10345,0.031032,9.63348,92.8039,3.74563e-07,283.759,300,-5.76605e-06
0.1035,0.031047,9.62097,92.5631,3.73106e-07,283.759,300,-5.76605e-06
0.10355,0.031062,9.60845,92.3223,3.71651e-07,283.759,300,-5.76605e-06
0.1036,0.031077,9.59591,92.0814,3.70198e-07,283.759,300,-5.76605e-06
0.10365,0.031092,9.58335,91.8406,3.68747e-07,283.759,300,-5.76605e-06
0.1037,0.031107,9.57078,91.5998,3.67297e-07,283.759,300,-5.76605e-06
0.10375,0.031122,9.55819,91.359,3.6585e-07,283.759,300,-5.76605e-06
0.1038,0.031137,9.54559,91.1182,3.64404e-07,283.759,300,-5.76605e-06
0.10385,0.031152,9.53297,90.8774,3.62961e-07,283.759,300,-5.76605e-06
0.1039,0.031167,9.52033,90.6367,3.61519e-07,283.759,300,-5.76605e-06
0.10395,0.031182,9.50768,90.3959,3.6008e-07,283.759,300,-5.76605e-06
0.104,0.031197,9.49501,90.1551,3.58642e-07,283.76,300,-5.76605e-06
0.10405,0.031212,9.48232,89.9144,3.57206e-07,283.76,300,-5.76605e-06
0.1041,0.031227,9.46962,89.6736,3.55773e-07,283.76,300,-5.76605e-06
0.10415,0.031242,9.4569,89.4329,3.54341e-07,283.76,300,-5.76605e-06
0.1042,0.031257,9.44416,89.1921,3.52911e-07,283.76,300,-5.76605e-06
0.10425,0.031272,9.43141,88.9514,3.51483e-07,283.76,300,-5.76605e-06
0.1043,0.031287,9.41863,88.7107,3.50057e-07,283.76,300,-5.76605e-06
0.10435,0.031302,9.40585,88.47,3.48633e-07,283.76,300,-5.76605e-06
0.1044,0.031317,9.39304,88.2293,3.47211e-07,283.76,300,-5.76605e-06
0.10445,0.031332,9.38022,87.9885,3.45791e-07,283.76,300,-5.76605e-06
0.1045,0.031347,9.36738,87.7479,3.44374e-07,283.76,300,-5.76605e-06
0.10455,0.031362,9.35453,87.5072,3.42958e-07,283.76,300,-5.76605e-06
0.1046,0.031377,9.34165,87.2665,3.41544e-07,283.76,300,-5.76605e-06
0.10465,0.031392,9.32876,87.0258,3.40132e-07,283.76,300,-5.76605e-06
0.1047,0.031407,9.31585,86.7851,3.38722e-07,283.76,300,-5.76605e-06
0.10475,0.031422,9.30293,86.5445,3.37314e-07,283.76,300,-5.76605e-06
0.1048,0.031437,9.28998,86.3038,3.35908e-07,283.76,300,-5.76605e-06
0.10485,0.031452,9.27702,86.0632,3.34504e-07,283.76,300,-5.76605e-06
0.1049,0.031467,9.26404,85.8225,3.33102e-07,283.76,300,-5.76605e-06
0.10495,0.031482,9.25105,85.5819,3.31702e-07,283.76,300,-5.76605e-06
0.105,0.031497,9.23803,85.3413,3.30304e-07,283.76,300,-5.76605e-06
0.10505,0.031512,9.225,85.1006,3.28908e-07,283.76,300,-5.76605e-06
0.1051,0.031527,9.21195,84.86,3.27514e-07,283.76,300,-5.76605e-06
0.10515,0.031542,9.19888,84.6194,3.26122e-07,283.761,300,-5.76605e-06
0.1052,0.031557,9.18579,84.3788,3.24732e-07,283.761,300,-5.76605e-06
0.10525,0.031572,9.17269,84.1382,3.23344e-07,283.761,300,-5.76605e-06
0.1053,0.031587,9.15957,83.8976,3.21958e-07,283.761,300,-5.76605e-06
0.10535,0.031602,9.14642,83.6571,3.20574e-07,283.761,300,-5.76605e-06
0.1054,0.031617,9.13326,83.4165,3.19192e-07,283.761,300,-5.76605e-06
0.10545,0.031632,9.12008,83.1759,3.17812e-07,283.761,300,-5.76605e-06
0.1055,0.031647,9.10689,82.9354,3.16435e-07,283.761,300,-5.76605e-06
0.10555,0.031662,9.09367,82.6948,3.15059e-07,283.761,300,-5.76605e-06
0.1056,0.031677,9.08043,82.4543,3.13685e-07,283.761,300,-5.76605e-06
0.10565,0.031692,9.06718,82.2137,3.12314e-07,283.761,300,-5.76605e-06
0.1057,0.031707,9.05391,81.9732,3.10944e-07,283.761,300,-5.76605e-06
0.10575,0.031722,9.04061,81.7327,3.09576e-07,283.761,300,-5.76605e-06
0.1058,0.031737,9.0273,81.4922,3.08211e-07,283.761,300,-5.76605e-06
0.10585,0.031752,9.01397,81.2517,3.06847e-07,283.761,300,-5.76605e-06
0.1059,0.031767,9.00062,81.0112,3.05486e-07,283.761,300,-5.76605e-06
0.10595,0.031782,8.98725,80.7707,3.04127e-07,283.761,300,-5.76605e-06
0.106,0.031797,8.97386,80.5302,3.02769e-07,283.761,300,-5.76605e-06
0.10605,0.031812,8.96045,80.2897,3.01414e-07,283.761,300,-5.76605e-06
0.1061,0.031827,8.94702,80.0492,3.00061e-07,283.761,300,-5.76605e-06
0.10615,0.031842,8.93357,79.8088,2.9871e-07,283.761,300,-5.76605e-06
0.1062,0.031857,8.92011,79.5683,2.97361e-07,283.761,300,-5.76605e-06
0.10625,0.031872,8.90662,79.3278,2.96014e-07,283.761,300,-5.76605e-06
0.1063,0.031887,8.89311,79.0874,2.94669e-07,283.761,300,-5.76605e-06
0.10635,0.031902,8.87958,78.847,2.93326e-07,283.761,300,-5.76605e-06
0.1064,0.031917,8.86603,78.6065,2.91986e-07,283.761,300,-5.76605e-06
0.10645,0.031932,8.85246,78.3661,2.90647e-07,283.761,300,-5.76605e-06
0.1065,0.031947,8.83887,78.1257,2.89311e-07,283.761,300,-5.76605e-06
0.10655,0.031962,8.82526,77.8853,2.87976e-07,283.761,300,-5.76605e-06
0.1066,0.031977,8.81163,77.6449,2.86644e-07,283.761,300,-5.76605e-06
0.10665,0.031992,8.79798,77.4045,2.85314e-07,283.761,300,-5.76605e-06
0.1067,0.032007,8.78431,77.1641,2.83986e-07,283.761,300,-5.76605e-06
0.10675,0.032022,8.77062,76.9237,2.8266e-07,283.762,300,-5.76605e-06
0.1068,0.032037,8.7569,76.6833,2.81336e-07,283.762,300,-5.76605e-06
0.10685,0.032052,8.74317,76.443,2.80014e-07,283.762,300,-5.76605e-06
0.1069,0.032067,8.72941,76.2026,2.78694e-07,283.762,300,-5.76605e-06
0.10695,0.032082,8.71563,75.9623,2.77377e-07,283.762,300,-5.76605e-06
0.107,0.032097,8.70183,75.7219,2.76061e-07,283.762,300,-5.76605e-06
0.10705,0.032112,8.68801,75.4816,2.74748e-07,283.762,300,-5.76605e-06
0.1071,0.032127,8.67417,75.2413,2.73437e-07,283.762,300,-5.76605e-06
0.10715,0.032142,8.66031,75.0009,2.72128e-07,283.762,300,-5.76605e-06
0.1072,0.032157,8.64642,74.7606,2.70821e-07,283.762,300,-5.76605e-06
0.10725,0.032172,8.63251,74.5203,2.69516e-07,283.762,300,-5.76605e-06
0.1073,0.032187,8.61858,74.28,2.68214e-07,283.762,300,-5.76605e-06
0.10735,0.032202,8.60463,74.0397,2.66913e-07,283.762,300,-5.76605e-06
0.1074,0.032217,8.59066,73.7994,2.65615e-07,283.762,300,-5.76605e-06
0.10745,0.032232,8.57666,73.5591,2.64319e-07,283.762,300,-5.76605e-06
0.1075,0.032247,8.56264,73.3189,2.63025e-07,283.762,300,-5.76605e-06
0.10755,0.032262,8.5486,73.0786,2.61733e-07,283.762,300,-5.76605e-06
0.1076,0.032277,8.53454,72.8384,2.60443e-07,283.762,300,-5.76605e-06
0.10765,0.032292,8.52045,72.5981,2.59156e-07,283.762,300,-5.76605e-06
0.1077,0.032307,8.50634,72.3579,2.5787e-07,283.762,300,-5.76605e-06
0.10775,0.032322,8.49221,72.1176,2.56587e-07,283.762,300,-5.76605e-06
0.1078,0.032337,8.47805,71.8774,2.55306e-07,283.762,300,-5.76605e-06
0.10785,0.032352,8.46387,71.6372,2.54027e-07,283.762,300,-5.76605e-06
0.1079,0.032367,8.44967,71.397,2.52751e-07,283.762,300,-5.76605e-06
0.10795,0.032382,8.43545,71.1568,2.51476e-07,283.762,300,-5.76605e-06
0.108,0.032397,8.4212,70.9166,2.50204e-07,283.762,300,-5.76605e-06
0.10805,0.032412,8.40692,70.6764,2.48934e-07,283.762,300,-5.76605e-06
0.1081,0.032427,8.39263,70.4362,2.47666e-07,283.762,300,-5.76605e-06
0.10815,0.032442,8.37831,70.196,2.464e-07,283.762,300,-5.76605e-06
0.1082,0.032457,8.36396,69.9558,2.45137e-07,283.762,300,-5.76605e-06
0.10825,0.032472,8.34959,69.7157,2.43876e-07,283.762,300,-5.76605e-06
0.1083,0.032487,8.3352,69.4755,2.42616e-07,283.762,300,-5.76605e-06
0.10835,0.032502,8.32078,69.2354,2.4136e-07,283.762,300,-5.76605e-06
0.1084,0.032517,8.30634,68.9952,2.40105e-07,283.762,300,-5.76605e-06
0.10845,0.032532,8.29187,68.7551,2.38853e-07,283.762,300,-5.76605e-06
0.1085,0.032547,8.27738,68.515,2.37602e-07,283.762,300,-5.76605e-06
0.10855,0.032562,8.26286,68.2749,2.36354e-07,283.762,300,-5.76605e-06
0.1086,0.032577,8.24832,68.0347,2.35109e-07,283.762,300,-5.76605e-06
0.10865,0.032592,8.23375,67.7946,2.33865e-07,283.762,300,-5.76605e-06
0.1087,0.032607,8.21916,67.5546,2.32624e-07,283.762,300,-5.76605e-06
0.10875,0.032622,8.20454,67.3145,2.31385e-07,283.762,300,-5.76605e-06
0.1088,0.032637,8.1899,67.0744,2.30148e-07,283.762,300,-5.76605e-06
0.10885,0.032652,8.17523,66.8343,2.28914e-07,283.762,300,-5.76605e-06
0.1089,0.032667,8.16053,66.5943,2.27681e-07,283.762,300,-5.76605e-06
0.10895,0.032682,8.14581,66.3542,2.26451e-07,283.762,300,-5.76605e-06
0.109,0.032697,8.13106,66.1141,2.25224e-07,283.762,300,-5.76605e-06
0.10905,0.032712,8.11629,65.8741,2.23998e-07,283.762,300,-5.76605e-06
0.1091,0.032727,8.10149,65.6341,2.22775e-07,283.762,300,-5.76605e-06
0.10915,0.032742,8.08666,65.394,2.21554e-07,283.762,300,-5.76605e-06
0.1092,0.032757,8.0718,65.154,2.20335e-07,283.762,300,-5.76605e-06
0.10925,0.032772,8.05692,64.914,2.19119e-07,283.762,300,-5.76605e-06
0.1093,0.032787,8.04202,64.674,2.17905e-07,283.762,300,-5.76605e-06
0.10935,0.032802,8.02708,64.434,2.16693e-07,283.762,300,-5.76605e-06
0.1094,0.032817,8.01212,64.194,2.15483e-07,283.762,300,-5.76605e-06
0.10945,0.032832,7.99713,63.954,2.14276e-07,283.762,300,-5.76605e-06
0.1095,0.032847,7.98211,63.7141,2.13071e-07,283.762,300,-5.76605e-06
0.10955,0.032862,7.96706,63.4741,2.11869e-07,283.762,300,-5.76605e-06
0.1096,0.032877,7.95199,63.2342,2.10668e-07,283.762,300,-5.76605e-06
0.10965,0.032892,7.93689,62.9942,2.0947e-07,283.762,300,-5.76605e-06
0.1097,0.032907,7.92176,62.7543,2.08275e-07,283.762,300,-5.76605e-06
0.10975,0.032922,7.9066,62.5143,2.07081e-07,283.762,300,-5.76605e-06
0.1098,0.032937,7.89141,62.2744,2.0589e-07,283.762,300,-5.76605e-06
0.10985,0.032952,7.8762,62.0345,2.04702e-07,283.762,300,-5.76605e-06
0.1099,0.032967,7.86095,61.7946,2.03515e-07,283.762,300,-5.76605e-06
0.10995,0.032982,7.84568,61.5547,2.02331e-07,283.762,300,-5.76605e-06
0.11,0.032997,7.83037,61.3148,2.0115e-07,283.762,300,-5.76605e-06
0.11005,0.033012,7.81504,61.0749,1.9997e-07,283.762,300,-5.76605e-06
0.1101,0.033027,7.79968,60.835,1.98793e-07,283.762,300,-5.76605e-06
0.11015,0.033042,7.78429,60.5951,1.97619e-07,283.762,300,-5.76605e-06
0.1102,0.033057,7.76887,60.3553,1.96447e-07,283.762,300,-5.76605e-06
0.11025,0.033072,7.75341,60.1154,1.95277e-07,283.762,300,-5.76605e-06
0.1103,0.033087,7.73793,59.8756,1.94109e-07,283.762,300,-5.76605e-06
0.11035,0.033102,7.72242,59.6357,1.92944e-07,283.762,300,-5.76605e-06
0.1104,0.033117,7.70687,59.3959,1.91781e-07,283.761,300,-5.76605e-06
0.11045,0.033132,7.6913,59.1561,1.90621e-07,283.761,300,-5.76605e-06
0.1105,0.033147,7.67569,58.9162,1.89463e-07,283.761,300,-5.76605e-06
0.11055,0.033162,7.66005,58.6764,1.88307e-07,283.761,300,-5.76605e-06
0.1106,0.033177,7.64439,58.4366,1.87154e-07,283.761,300,-5.76605e-06
0.11065,0.033192,7.62869,58.1968,1.86003e-07,283.761,300,-5.76605e-06
0.1107,0.033207,7.61295,57.9571,1.84855e-07,283.761,300,-5.76605e-06
0.11075,0.033222,7.59719,57.7173,1.83709e-07,283.761,300,-5.76605e-06
0.1108,0.033237,7.58139,57.4775,1.82565e-07,283.761,300,-5.76605e-06
0.11085,0.033252,7.56556,57.2377,1.81424e-07,283.761,300,-5.76605e-06
0.1109,0.033267,7.5497,56.998,1.80286e-07,283.761,300,-5.76605e-06
0.11095,0.033282,7.53381,56.7582,1.79149e-07,283.761,300,-5.76605e-06
0.111,0.033297,7.51788,56.5185,1.78015e-07,283.761,300,-5.76605e-06
0.11105,0.033312,7.50192,56.2788,1.76884e-07,283.761,300,-5.76605e-06
0.1111,0.033327,7.48592,56.0391,1.75755e-07,283.761,300,-5.76605e-06
0.11115,0.033342,7.4699,55.7993,1.74629e-07,283.761,300,-5.76605e-06
0.1112,0.033357,7.45383,55.5596,1.73505e-07,283.761,300,-5.76605e-06
0.11125,0.033372,7.43774,55.3199,1.72383e-07,283.761,300,-5.76605e-06
0.1113,0.033387,7.42161,55.0803,1.71264e-07,283.761,300,-5.76605e-06
0.11135,0.033402,7.40544,54.8406,1.70147e-07,283.761,300,-5.76605e-06
0.1114,0.033417,7.38924,54.6009,1.69033e-07,283.761,300,-5.76605e-06
0.11145,0.033432,7.37301,54.3612,1.67921e-07,283.761,300,-5.76605e-06
0.1115,0.033447,7.35674,54.1216,1.66812e-07,283.761,300,-5.76605e-06
0.11155,0.033462,7.34043,53.8819,1.65705e-07,283.761,300,-5.76605e-06
0.1116,0.033477,7.32409,53.6423,1.64601e-07,283.761,300,-5.76605e-06
0.11165,0.033492,7.30771,53.4027,1.63499e-07,283.761,300,-5.76605e-06
0.1117,0.033507,7.2913,53.163,1.624e-07,283.76,300,-5.76605e-06
0.11175,0.033522,7.27485,52.9234,1.61303e-07,283.76,300,-5.76605e-06
0.1118,0.033537,7.25836,52.6838,1.60209e-07,283.76,300,-5.76605e-06
0.11185,0.033552,7.24184,52.4442,1.59117e-07,283.76,300,-5.76605e-06
0.1119,0.033567,7.22528,52.2046,1.58028e-07,283.76,300,-5.76605e-06
0.11195,0.033582,7.20868,51.965,1.56942e-07,283.76,300,-5.76605e-06
0.112,0.033597,7.19204,51.7255,1.55858e-07,283.76,300,-5.76605e-06
0.11205,0.033612,7.17537,51.4859,1.54776e-07,283.76,300,-5.76605e-06
0.1121,0.033627,7.15866,51.2463,1.53697e-07,283.76,300,-5.76605e-06
0.11215,0.033642,7.1419,51.0068,1.52621e-07,283.76,300,-5.76605e-06
0.1122,0.033657,7.12511,50.7673,1.51547e-07,283.76,300,-5.76605e-06
0.11225,0.033672,7.10829,50.5277,1.50476e-07,283.76,300,-5.76605e-06
0.1123,0.033687,7.09142,50.2882,1.49407e-07,283.76,300,-5.76605e-06
0.11235,0.033702,7.07451,50.0487,1.48341e-07,283.76,300,-5.76605e-06
0.1124,0.033717,7.05756,49.8092,1.47277e-07,283.76,300,-5.76605e-06
0.11245,0.033732,7.04057,49.5697,1.46216e-07,283.76,300,-5.76605e-06
0.1125,0.033747,7.02355,49.3302,1.45158e-07,283.76,300,-5.76605e-06
0.11255,0.033762,7.00648,49.0907,1.44102e-07,283.759,300,-5.76605e-06
0.1126,0.033777,6.98937,48.8512,1.43049e-07,283.759,300,-5.76605e-06
0.11265,0.033792,6.97221,48.6118,1.41998e-07,283.759,300,-5.76605e-06
0.1127,0.033807,6.95502,48.3723,1.40951e-07,283.759,300,-5.76605e-06
0.11275,0.033822,6.93779,48.1329,1.39905e-07,283.759,300,-5.76605e-06
0.1128,0.033837,6.92051,47.8934,1.38863e-07,283.759,300,-5.76605e-06
0.11285,0.033852,6.90319,47.654,1.37823e-07,283.759,300,-5.76605e-06
0.1129,0.033867,6.88582,47.4146,1.36785e-07,283.759,300,-5.76605e-06
0.11295,0.033882,6.86842,47.1752,1.35751e-07,283.759,300,-5.76605e-06
0.113,0.033897,6.85097,46.9358,1.34719e-07,283.759,300,-5.76605e-06
0.11305,0.033912,6.83347,46.6964,1.33689e-07,283.759,300,-5.76605e-06
