# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s]
0,0,75,5625,0.000173528,300,300,0.346342
5e-05,1.73171e-05,75.0057,5625.86,0.000173521,299.989,300,0.346342
0.0001,3.46342e-05,75.0043,5625.65,0.000173513,299.978,300,0.346342
0.00015,5.19513e-05,75.0029,5625.44,0.000173506,299.967,300,0.346342
0.0002,6.92684e-05,75.0015,5625.23,0.000173498,299.957,300,0.346342
0.00025,8.65856e-05,75.0001,5625.02,0.000173491,299.946,300,0.346342
0.0003,0.000103903,74.9987,5624.81,0.000173484,299.935,300,0.346342
0.00035,0.00012122,74.9973,5624.6,0.000173476,299.925,300,0.346342
0.0004,0.000138537,74.996,5624.4,0.000173469,299.914,300,0.346342
0.00045,0.000155854,74.9946,5624.19,0.000173461,299.903,300,0.346342
0.0005,0.000173171,74.9932,5623.98,0.000173454,299.893,300,0.346342
0.00055,0.000190488,74.9918,5623.78,0.000173447,299.882,300,0.346342
0.0006,0.000207805,74.9905,5623.57,0.000173439,299.872,300,0.346342
0.00065,0.000225122,74.9891,5623.37,0.000173432,299.861,300,0.346342
0.0007,0.00024244,74.9878,5623.16,0.000173425,299.851,300,0.346342
0.00075,0.000259757,74.9864,5622.96,0.000173417,299.84,300,0.346342
0.0008,0.000277074,74.9851,5622.76,0.00017341,299.83,300,0.346342
0.00085,0.000294391,74.9837,5622.56,0.000173403,299.82,300,0.346342
0.0009,0.000311708,74.9824,5622.35,0.000173396,299.809,300,0.346342
0.00095,0.000329025,74.981,5622.15,0.000173389,299.799,300,0.346342
0.001,0.000346342,74.9797,5621.95,0.000173381,299.789,300,0.346342
0.00105,0.000363659,74.9784,5621.75,0.000173374,299.779,300,0.346342
0.0011,0.000380976,74.977,5621.55,0.000173367,299.769,300,0.346342
0.00115,0.000398294,74.9757,5621.35,0.00017336,299.759,300,0.346342
0.0012,0.000415611,74.9744,5621.16,0.000173353,299.748,300,0.346342
0.00125,0.000432928,74.9731,5620.96,0.000173346,299.738,300,0.346342
0.0013,0.000450245,74.9717,5620.76,0.000173339,299.728,300,0.346342
0.00135,0.000467562,74.9704,5620.56,0.000173332,299.718,300,0.346342
0.0014,0.000484879,74.9691,5620.37,0.000173325,299.708,300,0.346342
0.00145,0.000502196,74.9678,5620.17,0.000173318,299.699,300,0.346342
0.0015,0.000519513,74.9665,5619.98,0.000173311,299.689,300,0.346342
0.00155,0.00053683,74.9652,5619.78,0.000173304,299.679,300,0.346342
0.0016,0.000554148,74.9639,5619.59,0.000173297,299.669,300,0.346342
0.00165,0.000571465,74.9626,5619.4,0.00017329,299.659,300,0.346342
0.0017,0.000588782,74.9613,5619.2,0.000173283,299.649,300,0.346342
0.00175,0.000606099,74.9601,5619.01,0.000173276,299.64,300,0.346342
0.0018,0.000623416,74.9588,5618.82,0.000173269,299.63,300,0.346342
0.00185,0.000640733,74.9575,5618.63,0.000173262,299.62,300,0.346342
0.0019,0.00065805,74.9562,5618.43,0.000173255,299.611,300,0.346342
0.00195,0.000675367,74.9549,5618.24,0.000173248,299.601,300,0.346342
0.002,0.000692684,74.9537,5618.05,0.000173242,299.592,300,0.346342
0.00205,0.000710002,74.9524,5617.86,0.000173235,299.582,300,0.346342
0.0021,0.000727319,74.9512,5617.68,0.000173228,299.573,300,0.346342
0.00215,0.000744636,74.9499,5617.49,0.000173221,299.563,300,0.346342
0.0022,0.000761953,74.9486,5617.3,0.000173214,299.554,300,0.346342
0.00225,0.00077927,74.9474,5617.11,0.000173208,299.544,300,0.346342
0.0023,0.000796587,74.9461,5616.92,0.000173201,299.535,300,0.346342
0.00235,0.000813904,74.9449,5616.74,0.000173194,299.526,300,0.346342
0.0024,0.000831221,74.9437,5616.55,0.000173188,299.516,300,0.346342
0.00245,0.000848538,74.9424,5616.37,0.000173181,299.507,300,0.346342
0.0025,0.000865856,74.9412,5616.18,0.000173174,299.498,300,0.346342
0.00255,0.000883173,74.94,5616,0.000173168,299.489,300,0.346342
0.0026,0.00090049,74.9387,5615.81,0.000173161,299.48,300,0.346342
0.00265,0.000917807,74.9375,5615.63,0.000173154,299.47,300,0.346342
0.0027,0.000935124,74.9363,5615.45,0.000173148,299.461,300,0.346342
0.00275,0.000952441,74.9351,5615.26,0.000173141,299.452,300,0.346342
0.0028,0.000969758,74.9338,5615.08,0.000173135,299.443,300,0.346342
0.00285,0.000987075,74.9326,5614.9,0.000173128,299.434,300,0.346342
0.0029,0.00100439,74.9314,5614.72,0.000173121,299.425,300,0.346342
0.00295,0.00102171,74.9302,5614.54,0.000173115,299.416,300,0.346342
0.003,0.00103903,74.929,5614.36,0.000173108,299.407,300,0.346342
0.00305,0.00105634,74.9278,5614.18,0.000173102,299.398,300,0.346342
0.0031,0.00107366,74.9266,5614,0.000173095,299.389,300,0.346342
0.00315,0.00109098,74.9254,5613.82,0.000173089,299.381,300,0.346342
0.0032,0.0011083,74.9242,5613.64,0.000173083,299.372,300,0.346342
0.00325,0.00112561,74.923,5613.46,0.000173076,299.363,300,0.346342
0.0033,0.00114293,74.9219,5613.28,0.00017307,299.354,300,0.346342
0.00335,0.00116025,74.9207,5613.11,0.000173063,299.346,300,0.346342
0.0034,0.00117756,74.9195,5612.93,0.000173057,299.337,300,0.346342
0.00345,0.00119488,74.9183,5612.75,0.000173051,299.328,300,0.346342
0.0035,0.0012122,74.9171,5612.58,0.000173044,299.32,300,0.346342
0.00355,0.00122951,74.916,5612.4,0.000173038,299.311,300,0.346342
0.0036,0.00124683,74.9148,5612.23,0.000173031,299.302,300,0.346342
0.00365,0.00126415,74.9136,5612.05,0.000173025,299.294,300,0.346342
0.0037,0.00128147,74.9125,5611.88,0.000173019,299.285,300,0.346342
0.00375,0.00129878,74.9113,5611.71,0.000173013,299.277,300,0.346342
0.0038,0.0013161,74.9102,5611.53,0.000173006,299.268,300,0.346342
0.00385,0.00133342,74.909,5611.36,0.000173,299.26,300,0.346342
0.0039,0.00135073,74.9079,5611.19,0.000172994,299.251,300,0.346342
0.00395,0.00136805,74.9067,5611.02,0.000172988,299.243,300,0.346342
0.004,0.00138537,74.9056,5610.85,0.000172981,299.235,300,0.346342
0.00405,0.00140269,74.9044,5610.67,0.000172975,299.226,300,0.346342
0.0041,0.00142,74.9033,5610.5,0.000172969,299.218,300,0.346342
0.00415,0.00143732,74.9022,5610.33,0.000172963,299.21,300,0.346342
0.0042,0.00145464,74.901,5610.16,0.000172957,299.202,300,0.346342
0.00425,0.00147195,74.8999,5610,0.000172951,299.193,300,0.346342
0.0043,0.00148927,74.8988,5609.83,0.000172944,299.185,300,0.346342
0.00435,0.00150659,74.8977,5609.66,0.000172938,299.177,300,0.346342
0.0044,0.00152391,74.8965,5609.49,0.000172932,299.169,300,0.346342
0.00445,0.00154122,74.8954,5609.32,0.000172926,299.161,300,0.346342
0.0045,0.00155854,74.8943,5609.16,0.00017292,299.153,300,0.346342
0.00455,0.00157586,74.8932,5608.99,0.000172914,299.145,300,0.346342
0.0046,0.00159317,74.8921,5608.82,0.000172908,299.137,300,0.346342
0.00465,0.00161049,74.891,5608.66,0.000172902,299.129,300,0.346342
0.0047,0.00162781,74.8899,5608.49,0.000172896,299.121,300,0.346342
0.00475,0.00164513,74.8888,5608.33,0.00017289,299.113,300,0.346342
0.0048,0.00166244,74.8877,5608.16,0.000172884,299.105,300,0.346342
0.00485,0.00167976,74.8866,5608,0.000172878,299.097,300,0.346342
0.0049,0.00169708,74.8855,5607.83,0.000172872,299.089,300,0.346342
0.00495,0.00171439,74.8844,5607.67,0.000172866,299.081,300,0.346342
0.005,0.00173171,74.8833,5607.51,0.00017286,299.073,300,0.346342
0.00505,0.00174903,74.8822,5607.34,0.000172854,299.065,300,0.346342
0.0051,0.00176635,74.8811,5607.18,0.000172848,299.058,300,0.346342
0.00515,0.00178366,74.88,5607.02,0.000172842,299.05,300,0.346342
0.0052,0.00180098,74.879,5606.86,0.000172836,299.042,300,0.346342
0.00525,0.0018183,74.8779,5606.7,0.000172831,299.035,300,0.346342
0.0053,0.00183561,74.8768,5606.54,0.000172825,299.027,300,0.346342
0.00535,0.00185293,74.8757,5606.38,0.000172819,299.019,300,0.346342
0.0054,0.00187025,74.8747,5606.22,0.000172813,299.012,300,0.346342
0.00545,0.00188757,74.8736,5606.06,0.000172807,299.004,300,0.346342
0.0055,0.00190488,74.8725,5605.9,0.000172801,298.996,300,0.346342
0.00555,0.0019222,74.8715,5605.74,0.000172796,298.989,300,0.346342
0.0056,0.00193952,74.8704,5605.58,0.00017279,298.981,300,0.346342
0.00565,0.00195683,74.8694,5605.42,0.000172784,298.974,300,0.346342
0.0057,0.00197415,74.8683,5605.27,0.000172778,298.966,300,0.346342
0.00575,0.00199147,74.8673,5605.11,0.000172772,298.959,300,0.346342
0.0058,0.00200878,74.8662,5604.95,0.000172767,298.952,300,0.346342
0.00585,0.0020261,74.8652,5604.8,0.000172761,298.944,300,0.346342
0.0059,0.00204342,74.8641,5604.64,0.000172755,298.937,300,0.346342
0.00595,0.00206074,74.8631,5604.48,0.00017275,298.93,300,0.346342
0.006,0.00207805,74.8621,5604.33,0.000172744,298.922,300,0.346342
0.00605,0.00209537,74.861,5604.17,0.000172738,298.915,300,0.346342
0.0061,0.00211269,74.86,5604.02,0.000172733,298.908,300,0.346342
0.00615,0.00213,74.859,5603.87,0.000172727,298.9,300,0.346342
0.0062,0.00214732,74.8579,5603.71,0.000172721,298.893,300,0.346342
0.00625,0.00216464,74.8569,5603.56,0.000172716,298.886,300,0.346342
0.0063,0.00218196,74.8559,5603.41,0.00017271,298.879,300,0.346342
0.00635,0.00219927,74.8549,5603.25,0.000172704,298.872,300,0.346342
0.0064,0.00221659,74.8539,5603.1,0.000172699,298.865,300,0.346342
0.00645,0.00223391,74.8528,5602.95,0.000172693,298.857,300,0.346342
0.0065,0.00225122,74.8518,5602.8,0.000172688,298.85,300,0.346342
0.00655,0.00226854,74.8508,5602.65,0.000172682,298.843,300,0.346342
0.0066,0.00228586,74.8498,5602.49,0.000172677,298.836,300,0.346342
0.00665,0.00230318,74.8488,5602.34,0.000172671,298.829,300,0.346342
0.0067,0.00232049,74.8478,5602.19,0.000172666,298.822,300,0.346342
0.00675,0.00233781,74.8468,5602.04,0.00017266,298.815,300,0.346342
0.0068,0.00235513,74.8458,5601.89,0.000172655,298.808,300,0.346342
0.00685,0.00237244,74.8448,5601.75,0.000172649,298.801,300,0.346342
0.0069,0.00238976,74.8438,5601.6,0.000172644,298.795,300,0.346342
0.00695,0.00240708,74.8428,5601.45,0.000172638,298.788,300,0.346342
0.007,0.0024244,74.8418,5601.3,0.000172633,298.781,300,0.346342
0.00705,0.00244171,74.8408,5601.15,0.000172627,298.774,300,0.346342
0.0071,0.00245903,74.8399,5601,0.000172622,298.767,300,0.346342
0.00715,0.00247635,74.8389,5600.86,0.000172616,298.76,300,0.346342
0.0072,0.00249366,74.8379,5600.71,0.000172611,298.754,300,0.346342
0.00725,0.00251098,74.8369,5600.56,0.000172606,298.747,300,0.346342
0.0073,0.0025283,74.8359,5600.42,0.0001726,298.74,300,0.346342
0.00735,0.00254562,74.835,5600.27,0.000172595,298.733,300,0.346342
0.0074,0.00256293,74.834,5600.13,0.00017259,298.727,300,0.346342
0.00745,0.00258025,74.833,5599.98,0.000172584,298.72,300,0.346342
0.0075,0.00259757,74.8321,5599.84,0.000172579,298.714,300,0.346342
0.00755,0.00261488,74.8311,5599.69,0.000172574,298.707,300,0.346342
0.0076,0.0026322,74.8301,5599.55,0.000172568,298.7,300,0.346342
0.00765,0.00264952,74.8292,5599.41,0.000172563,298.694,300,0.346342
0.0077,0.00266684,74.8282,5599.26,0.000172558,298.687,300,0.346342
0.00775,0.00268415,74.8273,5599.12,0.000172552,298.681,300,0.346342
0.0078,0.00270147,74.8263,5598.98,0.000172547,298.674,300,0.346342
0.00785,0.00271879,74.8254,5598.83,0.000172542,298.668,300,0.346342
0.0079,0.0027361,74.8244,5598.69,0.000172537,298.661,300,0.346342
0.00795,0.00275342,74.8235,5598.55,0.000172531,298.655,300,0.346342
0.008,0.00277074,74.8225,5598.41,0.000172526,298.648,300,0.346342
0.00805,0.00278805,74.8216,5598.27,0.000172521,298.642,300,0.346342
0.0081,0.00280537,74.8206,5598.13,0.000172516,298.636,300,0.346342
0.00815,0.00282269,74.8197,5597.99,0.00017251,298.629,300,0.346342
0.0082,0.00284001,74.8188,5597.85,0.000172505,298.623,300,0.346342
0.00825,0.00285732,74.8178,5597.71,0.0001725,298.617,300,0.346342
0.0083,0.00287464,74.8169,5597.57,0.000172495,298.61,300,0.346342
0.00835,0.00289196,74.816,5597.43,0.00017249,298.604,300,0.346342
0.0084,0.00290927,74.815,5597.29,0.000172485,298.598,300,0.346342
0.00845,0.00292659,74.8141,5597.15,0.00017248,298.592,300,0.346342
0.0085,0.00294391,74.8132,5597.01,0.000172474,298.585,300,0.346342
0.00855,0.00296123,74.8123,5596.88,0.000172469,298.579,300,0.346342
0.0086,0.00297854,74.8113,5596.74,0.000172464,298.573,300,0.346342
0.00865,0.00299586,74.8104,5596.6,0.000172459,298.567,300,0.346342
0.0087,0.00301318,74.8095,5596.46,0.000172454,298.561,300,0.346342
0.00875,0.00303049,74.8086,5596.33,0.000172449,298.555,300,0.346342
0.0088,0.00304781,74.8077,5596.19,0.000172444,298.549,300,0.346342
0.00885,0.00306513,74.8068,5596.05,0.000172439,298.543,300,0.346342
0.0089,0.00308245,74.8059,5595.92,0.000172434,298.537,300,0.346342
0.00895,0.00309976,74.805,5595.78,0.000172429,298.531,300,0.346342
0.009,0.00311708,74.8041,5595.65,0.000172424,298.525,300,0.346342
0.00905,0.0031344,74.8032,5595.51,0.000172419,298.519,300,0.346342
0.0091,0.00315171,74.8023,5595.38,0.000172414,298.513,300,0.346342
0.00915,0.00316903,74.8014,5595.24,0.000172409,298.507,300,0.346342
0.0092,0.00318635,74.8005,5595.11,0.000172404,298.501,300,0.346342
0.00925,0.00320367,74.7996,5594.98,0.000172399,298.495,300,0.346342
0.0093,0.00322098,74.7987,5594.84,0.000172394,298.489,300,0.346342
0.00935,0.0032383,74.7978,5594.71,0.000172389,298.483,300,0.346342
0.0094,0.00325562,74.7969,5594.58,0.000172384,298.477,300,0.346342
0.00945,0.00327293,74.796,5594.44,0.000172379,298.471,300,0.346342
0.0095,0.00329025,74.7951,5594.31,0.000172374,298.466,300,0.346342
0.00955,0.00330757,74.7943,5594.18,0.000172369,298.46,300,0.346342
0.0096,0.00332489,74.7934,5594.05,0.000172364,298.454,300,0.346342
0.00965,0.0033422,74.7925,5593.92,0.000172359,298.448,300,0.346342
0.0097,0.00335952,74.7916,5593.79,0.000172354,298.442,300,0.346342
0.00975,0.00337684,74.7907,5593.66,0.000172349,298.437,300,0.346342
0.0098,0.00339415,74.7899,5593.53,0.000172345,298.431,300,0.346342
0.00985,0.00341147,74.789,5593.39,0.00017234,298.425,300,0.346342
0.0099,0.00342879,74.7881,5593.27,0.000172335,298.42,300,0.346342
0.00995,0.00344611,74.7873,5593.14,0.00017233,298.414,300,0.346342
0.01,0.00346342,74.7864,5593.01,0.000172325,298.408,300,0.346342
0.01005,0.00348074,74.7855,5592.88,0.00017232,298.403,300,0.346342
0.0101,0.00349806,74.7847,5592.75,0.000172316,298.397,300,0.346342
0.01015,0.00351537,74.7838,5592.62,0.000172311,298.392,300,0.346342
0.0102,0.00353269,74.783,5592.49,0.000172306,298.386,300,0.346342
0.01025,0.00355001,74.7821,5592.36,0.000172301,298.381,300,0.346342
0.0103,0.00356732,74.7813,5592.24,0.000172296,298.375,300,0.346342
0.01035,0.00358464,74.7804,5592.11,0.000172292,298.37,300,0.346342
0.0104,0.00360196,74.7795,5591.98,0.000172287,298.364,300,0.346342
0.01045,0.00361928,74.7787,5591.85,0.000172282,298.359,300,0.346342
0.0105,0.00363659,74.7779,5591.73,0.000172277,298.353,300,0.346342
0.01055,0.00365391,74.777,5591.6,0.000172273,298.348,300,0.346342
0.0106,0.00367123,74.7762,5591.48,0.000172268,298.342,300,0.346342
0.01065,0.00368854,74.7753,5591.35,0.000172263,298.337,300,0.346342
0.0107,0.00370586,74.7745,5591.22,0.000172258,298.332,300,0.346342
0.01075,0.00372318,74.7736,5591.1,0.000172254,298.326,300,0.346342
0.0108,0.0037405,74.7728,5590.97,0.000172249,298.321,300,0.346342
0.01085,0.00375781,74.772,5590.85,0.000172244,298.316,300,0.346342
0.0109,0.00377513,74.7711,5590.72,0.00017224,298.31,300,0.346342
0.01095,0.00379245,74.7703,5590.6,0.000172235,298.305,300,0.346342
0.011,0.00380976,74.7695,5590.48,0.00017223,298.3,300,0.346342
0.01105,0.00382708,74.7687,5590.35,0.000172226,298.294,300,0.346342
0.0111,0.0038444,74.7678,5590.23,0.000172221,298.289,300,0.346342
0.01115,0.00386172,74.767,5590.11,0.000172216,298.284,300,0.346342
0.0112,0.00387903,74.7662,5589.98,0.000172212,298.279,300,0.346342
0.01125,0.00389635,74.7654,5589.86,0.000172207,298.274,300,0.346342
0.0113,0.00391367,74.7645,5589.74,0.000172203,298.268,300,0.346342
0.01135,0.00393098,74.7637,5589.62,0.000172198,298.263,300,0.346342
0.0114,0.0039483,74.7629,5589.49,0.000172193,298.258,300,0.346342
0.01145,0.00396562,74.7621,5589.37,0.000172189,298.253,300,0.346342
0.0115,0.00398294,74.7613,5589.25,0.000172184,298.248,300,0.346342
0.01155,0.00400025,74.7605,5589.13,0.00017218,298.243,300,0.346342
0.0116,0.00401757,74.7597,5589.01,0.000172175,298.238,300,0.346342
0.01165,0.00403489,74.7589,5588.89,0.000172171,298.233,300,0.346342
0.0117,0.0040522,74.7581,5588.77,0.000172166,298.228,300,0.346342
0.01175,0.00406952,74.7573,5588.65,0.000172162,298.223,300,0.346342
0.0118,0.00408684,74.7565,5588.53,0.000172157,298.218,300,0.346342
0.01185,0.00410416,74.7557,5588.41,0.000172152,298.213,300,0.346342
0.0119,0.00412147,74.7549,5588.29,0.000172148,298.208,300,0.346342
0.01195,0.00413879,74.7541,5588.17,0.000172143,298.203,300,0.346342
0.012,0.00415611,74.7533,5588.05,0.000172139,298.198,300,0.346342
0.01205,0.00417342,74.7525,5587.93,0.000172135,298.193,300,0.346342
0.0121,0.00419074,74.7517,5587.81,0.00017213,298.188,300,0.346342
0.01215,0.00420806,74.7509,5587.69,0.000172126,298.183,300,0.346342
0.0122,0.00422538,74.7501,5587.58,0.000172121,298.178,300,0.346342
0.01225,0.00424269,74.7493,5587.46,0.000172117,298.173,300,0.346342
0.0123,0.00426001,74.7485,5587.34,0.000172112,298.169,300,0.346342
0.01235,0.00427733,74.7477,5587.22,0.000172108,298.164,300,0.346342
0.0124,0.00429464,74.747,5587.11,0.000172103,298.159,300,0.346342
0.01245,0.00431196,74.7462,5586.99,0.000172099,298.154,300,0.346342
0.0125,0.00432928,74.7454,5586.87,0.000172094,298.149,300,0.346342
0.01255,0.00434659,74.7446,5586.76,0.00017209,298.145,300,0.346342
0.0126,0.00436391,74.7438,5586.64,0.000172086,298.14,300,0.346342
0.01265,0.00438123,74.7431,5586.53,0.000172081,298.135,300,0.346342
0.0127,0.00439855,74.7423,5586.41,0.000172077,298.13,300,0.346342
0.01275,0.00441586,74.7415,5586.29,0.000172073,298.126,300,0.346342
0.0128,0.00443318,74.7407,5586.18,0.000172068,298.121,300,0.346342
0.01285,0.0044505,74.74,5586.06,0.000172064,298.116,300,0.346342
0.0129,0.00446781,74.7392,5585.95,0.000172059,298.112,300,0.346342
0.01295,0.00448513,74.7384,5585.84,0.000172055,298.107,300,0.346342
0.013,0.00450245,74.7377,5585.72,0.000172051,298.102,300,0.346342
0.01305,0.00451977,74.7369,5585.61,0.000172046,298.098,300,0.346342
0.0131,0.00453708,74.7362,5585.49,0.000172042,298.093,300,0.346342
0.01315,0.0045544,74.7354,5585.38,0.000172038,298.089,300,0.346342
0.0132,0.00457172,74.7346,5585.27,0.000172033,298.084,300,0.346342
0.01325,0.00458903,74.7339,5585.15,0.000172029,298.079,300,0.346342
0.0133,0.00460635,74.7331,5585.04,0.000172025,298.075,300,0.346342
0.01335,0.00462367,74.7324,5584.93,0.000172021,298.07,300,0.346342
0.0134,0.00464099,74.7316,5584.82,0.000172016,298.066,300,0.346342
0.01345,0.0046583,74.7309,5584.7,0.000172012,298.061,300,0.346342
0.0135,0.00467562,74.7301,5584.59,0.000172008,298.057,300,0.346342
0.01355,0.00469294,74.7294,5584.48,0.000172003,298.052,300,0.346342
0.0136,0.00471025,74.7286,5584.37,0.000171999,298.048,300,0.346342
0.01365,0.00472757,74.7279,5584.26,0.000171995,298.044,300,0.346342
0.0137,0.00474489,74.7271,5584.15,0.000171991,298.039,300,0.346342
0.01375,0.00476221,74.7264,5584.03,0.000171987,298.035,300,0.346342
0.0138,0.00477952,74.7257,5583.92,0.000171982,298.03,300,0.346342
0.01385,0.00479684,74.7249,5583.81,0.000171978,298.026,300,0.346342
0.0139,0.00481416,74.7242,5583.7,0.000171974,298.022,300,0.346342
0.01395,0.00483147,74.7234,5583.59,0.00017197,298.017,300,0.346342
0.014,0.00484879,74.7227,5583.48,0.000171965,298.013,300,0.346342
0.01405,0.00486611,74.722,5583.37,0.000171961,298.009,300,0.346342
0.0141,0.00488343,74.7212,5583.26,0.000171957,298.004,300,0.346342
0.01415,0.00490074,74.7205,5583.15,0.000171953,298,300,0.346342
0.0142,0.00491806,74.7198,5583.05,0.000171949,297.996,300,0.346342
0.01425,0.00493538,74.7191,5582.94,0.000171945,297.991,300,0.346342
0.0143,0.00495269,74.7183,5582.83,0.00017194,297.987,300,0.346342
0.01435,0.00497001,74.7176,5582.72,0.000171936,297.983,300,0.346342
0.0144,0.00498733,74.7169,5582.61,0.000171932,297.979,300,0.346342
0.01445,0.00500465,74.7162,5582.5,0.000171928,297.975,300,0.346342
0.0145,0.00502196,74.7154,5582.4,0.000171924,297.97,300,0.346342
0.01455,0.00503928,74.7147,5582.29,0.00017192,297.966,300,0.346342
0.0146,0.0050566,74.714,5582.18,0.000171916,297.962,300,0.346342
0.01465,0.00507391,74.7133,5582.07,0.000171912,297.958,300,0.346342
0.0147,0.00509123,74.7126,5581.97,0.000171907,297.954,300,0.346342
0.01475,0.00510855,74.7118,5581.86,0.000171903,297.95,300,0.346342
0.0148,0.00512586,74.7111,5581.75,0.000171899,297.945,300,0.346342
0.01485,0.00514318,74.7104,5581.65,0.000171895,297.941,300,0.346342
0.0149,0.0051605,74.7097,5581.54,0.000171891,297.937,300,0.346342
0.01495,0.00517782,74.709,5581.43,0.000171887,297.933,300,0.346342
0.015,0.00519513,74.7083,5581.33,0.000171883,297.929,300,0.346342
0.01505,0.00521245,74.7076,5581.22,0.000171879,297.925,300,0.346342
0.0151,0.00522977,74.7069,5581.12,0.000171875,297.921,300,0.346342
0.01515,0.00524708,74.7062,5581.01,0.000171871,297.917,300,0.346342
0.0152,0.0052644,74.7055,5580.91,0.000171867,297.913,300,0.346342
0.01525,0.00528172,74.7048,5580.8,0.000171863,297.909,300,0.346342
0.0153,0.00529904,74.7041,5580.7,0.000171859,297.905,300,0.346342
0.01535,0.00531635,74.7034,5580.59,0.000171855,297.901,300,0.346342
0.0154,0.00533367,74.7027,5580.49,0.000171851,297.897,300,0.346342
0.01545,0.00535099,74.702,5580.39,0.000171847,297.893,300,0.346342
0.0155,0.0053683,74.7013,5580.28,0.000171843,297.889,300,0.346342
0.01555,0.00538562,74.7006,5580.18,0.000171839,297.885,300,0.346342
0.0156,0.00540294,74.6999,5580.07,0.000171835,297.881,300,0.346342
0.01565,0.00542026,74.6992,5579.97,0.000171831,297.877,300,0.346342
0.0157,0.00543757,74.6985,5579.87,0.000171827,297.874,300,0.346342
0.01575,0.00545489,74.6978,5579.77,0.000171823,297.87,300,0.346342
0.0158,0.00547221,74.6971,5579.66,0.000171819,297.866,300,0.346342
0.01585,0.00548952,74.6965,5579.56,0.000171815,297.862,300,0.346342
0.0159,0.00550684,74.6958,5579.46,0.000171811,297.858,300,0.346342
0.01595,0.00552416,74.6951,5579.36,0.000171807,297.854,300,0.346342
0.016,0.00554148,74.6944,5579.25,0.000171803,297.851,300,0.346342
0.01605,0.00555879,74.6937,5579.15,0.000171799,297.847,300,0.346342
0.0161,0.00557611,74.693,5579.05,0.000171795,297.843,300,0.346342
0.01615,0.00559343,74.6924,5578.95,0.000171791,297.839,300,0.346342
0.0162,0.00561074,74.6917,5578.85,0.000171787,297.835,300,0.346342
0.01625,0.00562806,74.691,5578.75,0.000171783,297.832,300,0.346342
0.0163,0.00564538,74.6903,5578.65,0.000171779,297.828,300,0.346342
0.01635,0.0056627,74.6897,5578.54,0.000171776,297.824,300,0.346342
0.0164,0.00568001,74.689,5578.44,0.000171772,297.82,300,0.346342
0.01645,0.00569733,74.6883,5578.34,0.000171768,297.817,300,0.346342
0.0165,0.00571465,74.6876,5578.24,0.000171764,297.813,300,0.346342
0.01655,0.00573196,74.687,5578.14,0.00017176,297.809,300,0.346342
0.0166,0.00574928,74.6863,5578.04,0.000171756,297.806,300,0.346342
0.01665,0.0057666,74.6856,5577.94,0.000171752,297.802,300,0.346342
0.0167,0.00578391,74.685,5577.84,0.000171748,297.798,300,0.346342
0.01675,0.00580123,74.6843,5577.75,0.000171745,297.795,300,0.346342
0.0168,0.00581855,74.6836,5577.65,0.000171741,297.791,300,0.346342
0.01685,0.00583587,74.683,5577.55,0.000171737,297.788,300,0.346342
0.0169,0.00585318,74.6823,5577.45,0.000171733,297.784,300,0.346342
0.01695,0.0058705,74.6817,5577.35,0.000171729,297.78,300,0.346342
0.017,0.00588782,74.681,5577.25,0.000171725,297.777,300,0.346342
0.01705,0.00590513,74.6803,5577.15,0.000171722,297.773,300,0.346342
0.0171,0.00592245,74.6797,5577.06,0.000171718,297.77,300,0.346342
0.01715,0.00593977,74.679,5576.96,0.000171714,297.766,300,0.346342
0.0172,0.00595709,74.6784,5576.86,0.00017171,297.763,300,0.346342
0.01725,0.0059744,74.6777,5576.76,0.000171706,297.759,300,0.346342
0.0173,0.00599172,74.6771,5576.66,0.000171703,297.756,300,0.346342
0.01735,0.00600904,74.6764,5576.57,0.000171699,297.752,300,0.346342
0.0174,0.00602635,74.6758,5576.47,0.000171695,297.749,300,0.346342
0.01745,0.00604367,74.6751,5576.37,0.000171691,297.745,300,0.346342
0.0175,0.00606099,74.6745,5576.28,0.000171687,297.742,300,0.346342
0.01755,0.00607831,74.6738,5576.18,0.000171684,297.738,300,0.346342
0.0176,0.00609562,74.6732,5576.08,0.00017168,297.735,300,0.346342
0.01765,0.00611294,74.6725,5575.99,0.000171676,297.731,300,0.346342
0.0177,0.00613026,74.6719,5575.89,0.000171672,297.728,300,0.346342
0.01775,0.00614757,74.6713,5575.8,0.000171669,297.725,300,0.346342
0.0178,0.00616489,74.6706,5575.7,0.000171665,297.721,300,0.346342
0.01785,0.00618221,74.67,5575.6,0.000171661,297.718,300,0.346342
0.0179,0.00619953,74.6693,5575.51,0.000171658,297.714,300,0.346342
0.01795,0.00621684,74.6687,5575.41,0.000171654,297.711,300,0.346342
0.018,0.00623416,74.6681,5575.32,0.00017165,297.708,300,0.346342
0.01805,0.00625148,74.6674,5575.22,0.000171646,297.704,300,0.346342
0.0181,0.00626879,74.6668,5575.13,0.000171643,297.701,300,0.346342
0.01815,0.00628611,74.6662,5575.03,0.000171639,297.698,300,0.346342
0.0182,0.00630343,74.6655,5574.94,0.000171635,297.694,300,0.346342
0.01825,0.00632075,74.6649,5574.85,0.000171632,297.691,300,0.346342
0.0183,0.00633806,74.6643,5574.75,0.000171628,297.688,300,0.346342
0.01835,0.00635538,74.6636,5574.66,0.000171624,297.685,300,0.346342
0.0184,0.0063727,74.663,5574.56,0.000171621,297.681,300,0.346342
