# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s]
0.00825,0.00285732,24.7406,612.099,6.25139e-06,296.689,300,0.346342
0.0083,0.00287464,24.7397,612.051,6.25068e-06,296.689,300,0.346342
0.00835,0.00289196,24.7387,612.004,6.24996e-06,296.688,300,0.346342
0.0084,0.00290927,24.7378,611.957,6.24924e-06,296.687,300,0.346342
0.00845,0.00292659,24.7368,611.91,6.24852e-06,296.686,300,0.346342
0.0085,0.00294391,24.7359,611.862,6.2478e-06,296.686,300,0.346342
0.00855,0.00296123,24.7349,611.815,6.24709e-06,296.685,300,0.346342
0.0086,0.00297854,24.7339,611.768,6.24637e-06,296.684,300,0.346342
0.00865,0.00299586,24.733,611.721,6.24566e-06,296.683,300,0.346342
0.0087,0.00301318,24.732,611.674,6.24494e-06,296.683,300,0.346342
0.00875,0.00303049,24.7311,611.627,6.24422e-06,296.682,300,0.346342
0.0088,0.00304781,24.7301,611.58,6.24351e-06,296.682,300,0.346342
0.00885,0.00306513,24.7292,611.533,6.24279e-06,296.681,300,0.346342
0.0089,0.00308245,24.7282,611.486,6.24208e-06,296.68,300,0.346342
0.00895,0.00309976,24.7273,611.439,6.24137e-06,296.68,300,0.346342
0.009,0.00311708,24.7263,611.392,6.24065e-06,296.679,300,0.346342
0.00905,0.0031344,24.7254,611.346,6.23994e-06,296.679,300,0.346342
0.0091,0.00315171,24.7245,611.299,6.23923e-06,296.678,300,0.346342
0.00915,0.00316903,24.7235,611.252,6.23851e-06,296.678,300,0.346342
0.0092,0.00318635,24.7226,611.205,6.2378e-06,296.677,300,0.346342
0.00925,0.00320367,24.7216,611.158,6.23709e-06,296.677,300,0.346342
0.0093,0.00322098,24.7207,611.112,6.23638e-06,296.676,300,0.346342
0.00935,0.0032383,24.7197,611.065,6.23566e-06,296.676,300,0.346342
0.0094,0.00325562,24.7188,611.018,6.23495e-06,296.675,300,0.346342
0.00945,0.00327293,24.7178,610.971,6.23424e-06,296.675,300,0.346342
0.0095,0.00329025,24.7169,610.925,6.23353e-06,296.675,300,0.346342
0.00955,0.00330757,24.7159,610.878,6.23282e-06,296.674,300,0.346342
0.0096,0.00332489,24.715,610.832,6.23211e-06,296.674,300,0.346342
0.00965,0.0033422,24.7141,610.785,6.2314e-06,296.673,300,0.346342
0.0097,0.00335952,24.7131,610.738,6.23069e-06,296.673,300,0.346342
0.00975,0.00337684,24.7122,610.692,6.22998e-06,296.673,300,0.346342
0.0098,0.00339415,24.7112,610.645,6.22927e-06,296.672,300,0.346342
0.00985,0.00341147,24.7103,610.599,6.22856e-06,296.672,300,0.346342
0.0099,0.00342879,24.7094,610.552,6.22785e-06,296.672,300,0.346342
0.00995,0.00344611,24.7084,610.506,6.22714e-06,296.671,300,0.346342
0.01,0.00346342,24.7075,610.459,6.22643e-06,296.671,300,0.346342
0.01005,0.00348074,24.7065,610.413,6.22572e-06,296.671,300,0.346342
0.0101,0.00349806,24.7056,610.366,6.22501e-06,296.67,300,0.346342
0.01015,0.00351537,24.7046,610.32,6.2243e-06,296.67,300,0.346342
0.0102,0.00353269,24.7037,610.273,6.22359e-06,296.67,300,0.346342
0.01025,0.00355001,24.7028,610.227,6.22289e-06,296.67,300,0.346342
0.0103,0.00356732,24.7018,610.18,6.22218e-06,296.669,300,0.346342
0.01035,0.00358464,24.7009,610.134,6.22147e-06,296.669,300,0.346342
0.0104,0.00360196,24.7,610.088,6.22076e-06,296.669,300,0.346342
0.01045,0.00361928,24.699,610.041,6.22005e-06,296.669,300,0.346342
0.0105,0.00363659,24.6981,609.995,6.21935e-06,296.668,300,0.346342
0.01055,0.00365391,24.6971,609.948,6.21864e-06,296.668,300,0.346342
0.0106,0.00367123,24.6962,609.902,6.21793e-06,296.668,300,0.346342
0.01065,0.00368854,24.6953,609.856,6.21722e-06,296.668,300,0.346342
0.0107,0.00370586,24.6943,609.809,6.21652e-06,296.668,300,0.346342
0.01075,0.00372318,24.6934,609.763,6.21581e-06,296.667,300,0.346342
0.0108,0.0037405,24.6924,609.717,6.2151e-06,296.667,300,0.346342
0.01085,0.00375781,24.6915,609.67,6.2144e-06,296.667,300,0.346342
0.0109,0.00377513,24.6906,609.624,6.21369e-06,296.667,300,0.346342
0.01095,0.00379245,24.6896,609.578,6.21298e-06,296.667,300,0.346342
0.011,0.00380976,24.6887,609.532,6.21228e-06,296.666,300,0.346342
0.01105,0.00382708,24.6878,609.485,6.21157e-06,296.666,300,0.346342
0.0111,0.0038444,24.6868,609.439,6.21086e-06,296.666,300,0.346342
0.01115,0.00386172,24.6859,609.393,6.21016e-06,296.666,300,0.346342
0.0112,0.00387903,24.6849,609.347,6.20945e-06,296.666,300,0.346342
0.01125,0.00389635,24.684,609.3,6.20875e-06,296.666,300,0.346342
0.0113,0.00391367,24.6831,609.254,6.20804e-06,296.665,300,0.346342
0.01135,0.00393098,24.6821,609.208,6.20734e-06,296.665,300,0.346342
0.0114,0.0039483,24.6812,609.162,6.20663e-06,296.665,300,0.346342
0.01145,0.00396562,24.6803,609.115,6.20592e-06,296.665,300,0.346342
0.0115,0.00398294,24.6793,609.069,6.20522e-06,296.665,300,0.346342
0.01155,0.00400025,24.6784,609.023,6.20451e-06,296.665,300,0.346342
0.0116,0.00401757,24.6775,608.977,6.20381e-06,296.665,300,0.346342
0.01165,0.00403489,24.6765,608.931,6.2031e-06,296.665,300,0.346342
0.0117,0.0040522,24.6756,608.884,6.2024e-06,296.664,300,0.346342
0.01175,0.00406952,24.6746,608.838,6.20169e-06,296.664,300,0.346342
0.0118,0.00408684,24.6737,608.792,6.20099e-06,296.664,300,0.346342
0.01185,0.00410416,24.6728,608.746,6.20028e-06,296.664,300,0.346342
0.0119,0.00412147,24.6718,608.7,6.19958e-06,296.664,300,0.346342
0.01195,0.00413879,24.6709,608.653,6.19887e-06,296.664,300,0.346342
0.012,0.00415611,24.67,608.607,6.19817e-06,296.664,300,0.346342
0.01205,0.00417342,24.669,608.561,6.19747e-06,296.664,300,0.346342
0.0121,0.00419074,24.6681,608.515,6.19676e-06,296.664,300,0.346342
0.01215,0.00420806,24.6672,608.469,6.19606e-06,296.664,300,0.346342
0.0122,0.00422538,24.6662,608.423,6.19535e-06,296.663,300,0.346342
0.01225,0.00424269,24.6653,608.377,6.19465e-06,296.663,300,0.346342
0.0123,0.00426001,24.6644,608.33,6.19394e-06,296.663,300,0.346342
0.01235,0.00427733,24.6634,608.284,6.19324e-06,296.663,300,0.346342
0.0124,0.00429464,24.6625,608.238,6.19254e-06,296.663,300,0.346342
0.01245,0.00431196,24.6615,608.192,6.19183e-06,296.663,300,0.346342
0.0125,0.00432928,24.6606,608.146,6.19113e-06,296.663,300,0.346342
0.01255,0.00434659,24.6597,608.1,6.19043e-06,296.663,300,0.346342
0.0126,0.00436391,24.6587,608.054,6.18972e-06,296.663,300,0.346342
0.01265,0.00438123,24.6578,608.008,6.18902e-06,296.663,300,0.346342
0.0127,0.00439855,24.6569,607.961,6.18831e-06,296.663,300,0.346342
0.01275,0.00441586,24.6559,607.915,6.18761e-06,296.663,300,0.346342
0.0128,0.00443318,24.655,607.869,6.18691e-06,296.663,300,0.346342
0.01285,0.0044505,24.6541,607.823,6.1862e-06,296.663,300,0.346342
0.0129,0.00446781,24.6531,607.777,6.1855e-06,296.662,300,0.346342
0.01295,0.00448513,24.6522,607.731,6.1848e-06,296.662,300,0.346342
0.013,0.00450245,24.6513,607.685,6.18409e-06,296.662,300,0.346342
0.01305,0.00451977,24.6503,607.639,6.18339e-06,296.662,300,0.346342
0.0131,0.00453708,24.6494,607.593,6.18269e-06,296.662,300,0.346342
0.01315,0.0045544,24.6485,607.547,6.18198e-06,296.662,300,0.346342
0.0132,0.00457172,24.6475,607.5,6.18128e-06,296.662,300,0.346342
0.01325,0.00458903,24.6466,607.454,6.18058e-06,296.662,300,0.346342
0.0133,0.00460635,24.6457,607.408,6.17988e-06,296.662,300,0.346342
0.01335,0.00462367,24.6447,607.362,6.17917e-06,296.662,300,0.346342
0.0134,0.00464099,24.6438,607.316,6.17847e-06,296.662,300,0.346342
0.01345,0.0046583,24.6428,607.27,6.17777e-06,296.662,300,0.346342
0.0135,0.00467562,24.6419,607.224,6.17706e-06,296.662,300,0.346342
0.01355,0.00469294,24.641,607.178,6.17636e-06,296.662,300,0.346342
0.0136,0.00471025,24.64,607.132,6.17566e-06,296.662,300,0.346342
0.01365,0.00472757,24.6391,607.086,6.17496e-06,296.662,300,0.346342
0.0137,0.00474489,24.6382,607.04,6.17425e-06,296.662,300,0.346342
0.01375,0.00476221,24.6372,606.994,6.17355e-06,296.662,300,0.346342
0.0138,0.00477952,24.6363,606.948,6.17285e-06,296.662,300,0.346342
0.01385,0.00479684,24.6354,606.901,6.17215e-06,296.662,300,0.346342
0.0139,0.00481416,24.6344,606.855,6.17144e-06,296.662,300,0.346342
0.01395,0.00483147,24.6335,606.809,6.17074e-06,296.662,300,0.346342
0.014,0.00484879,24.6326,606.763,6.17004e-06,296.662,300,0.346342
0.01405,0.00486611,24.6316,606.717,6.16934e-06,296.661,300,0.346342
0.0141,0.00488343,24.6307,606.671,6.16863e-06,296.661,300,0.346342
0.01415,0.00490074,24.6298,606.625,6.16793e-06,296.661,300,0.346342
0.0142,0.00491806,24.6288,606.579,6.16723e-06,296.661,300,0.346342
0.01425,0.00493538,24.6279,606.533,6.16653e-06,296.661,300,0.346342
0.0143,0.00495269,24.627,606.487,6.16583e-06,296.661,300,0.346342
0.01435,0.00497001,24.626,606.441,6.16512e-06,296.661,300,0.346342
0.0144,0.00498733,24.6251,606.395,6.16442e-06,296.661,300,0.346342
0.01445,0.00500465,24.6242,606.349,6.16372e-06,296.661,300,0.346342
0.0145,0.00502196,24.6232,606.303,6.16302e-06,296.661,300,0.346342
0.01455,0.00503928,24.6223,606.257,6.16232e-06,296.661,300,0.346342
0.0146,0.0050566,24.6213,606.211,6.16161e-06,296.661,300,0.346342
0.01465,0.00507391,24.6204,606.165,6.16091e-06,296.661,300,0.346342
0.0147,0.00509123,24.6195,606.119,6.16021e-06,296.661,300,0.346342
0.01475,0.00510855,24.6185,606.073,6.15951e-06,296.661,300,0.346342
0.0148,0.00512586,24.6176,606.027,6.15881e-06,296.661,300,0.346342
0.01485,0.00514318,24.6167,605.98,6.15811e-06,296.661,300,0.346342
0.0149,0.0051605,24.6157,605.934,6.1574e-06,296.661,300,0.346342
0.01495,0.00517782,24.6148,605.888,6.1567e-06,296.661,300,0.346342
0.015,0.00519513,24.6139,605.842,6.156e-06,296.661,300,0.346342
0.01505,0.00521245,24.6129,605.796,6.1553e-06,296.661,300,0.346342
0.0151,0.00522977,24.612,605.75,6.1546e-06,296.661,300,0.346342
0.01515,0.00524708,24.6111,605.704,6.1539e-06,296.661,300,0.346342
0.0152,0.0052644,24.6101,605.658,6.15319e-06,296.661,300,0.346342
0.01525,0.00528172,24.6092,605.612,6.15249e-06,296.661,300,0.346342
0.0153,0.00529904,24.6083,605.566,6.15179e-06,296.661,300,0.346342
0.01535,0.00531635,24.6073,605.52,6.15109e-06,296.661,300,0.346342
0.0154,0.00533367,24.6064,605.474,6.15039e-06,296.661,300,0.346342
0.01545,0.00535099,24.6054,605.428,6.14969e-06,296.661,300,0.346342
0.0155,0.0053683,24.6045,605.382,6.14899e-06,296.661,300,0.346342
0.01555,0.00538562,24.6036,605.336,6.14829e-06,296.661,300,0.346342
0.0156,0.00540294,24.6026,605.29,6.14758e-06,296.661,300,0.346342
0.01565,0.00542026,24.6017,605.244,6.14688e-06,296.661,300,0.346342
0.0157,0.00543757,24.6008,605.198,6.14618e-06,296.661,300,0.346342
0.01575,0.00545489,24.5998,605.152,6.14548e-06,296.661,300,0.346342
0.0158,0.00547221,24.5989,605.106,6.14478e-06,296.661,300,0.346342
0.01585,0.00548952,24.598,605.06,6.14408e-06,296.661,300,0.346342
0.0159,0.00550684,24.597,605.014,6.14338e-06,296.661,300,0.346342
0.01595,0.00552416,24.5961,604.968,6.14268e-06,296.661,300,0.346342
0.016,0.00554148,24.5952,604.922,6.14198e-06,296.661,300,0.346342
0.01605,0.00555879,24.5942,604.876,6.14128e-06,296.661,300,0.346342
0.0161,0.00557611,24.5933,604.83,6.14057e-06,296.661,300,0.346342
0.01615,0.00559343,24.5924,604.784,6.13987e-06,296.661,300,0.346342
0.0162,0.00561074,24.5914,604.738,6.13917e-06,296.661,300,0.346342
0.01625,0.00562806,24.5905,604.692,6.13847e-06,296.661,300,0.346342
0.0163,0.00564538,24.5895,604.646,6.13777e-06,296.661,300,0.346342
0.01635,0.0056627,24.5886,604.6,6.13707e-06,296.661,300,0.346342
0.0164,0.00568001,24.5877,604.554,6.13637e-06,296.661,300,0.346342
0.01645,0.00569733,24.5867,604.508,6.13567e-06,296.661,300,0.346342
0.0165,0.00571465,24.5858,604.462,6.13497e-06,296.661,300,0.346342
0.01655,0.00573196,24.5849,604.416,6.13427e-06,296.661,300,0.346342
0.0166,0.00574928,24.5839,604.37,6.13357e-06,296.661,300,0.346342
0.01665,0.0057666,24.583,604.324,6.13287e-06,296.661,300,0.346342
0.0167,0.00578391,24.5821,604.277,6.13217e-06,296.661,300,0.346342
0.01675,0.00580123,24.5811,604.231,6.13147e-06,296.661,300,0.346342
0.0168,0.00581855,24.5802,604.185,6.13077e-06,296.661,300,0.346342
0.01685,0.00583587,24.5792,604.139,6.13007e-06,296.661,300,0.346342
0.0169,0.00585318,24.5783,604.093,6.12936e-06,296.661,300,0.346342
0.01695,0.0058705,24.5774,604.047,6.12866e-06,296.661,300,0.346342
0.017,0.00588782,24.5764,604.001,6.12796e-06,296.661,300,0.346342
0.01705,0.00590513,24.5755,603.955,6.12726e-06,296.661,300,0.346342
0.0171,0.00592245,24.5746,603.909,6.12656e-06,296.661,300,0.346342
0.01715,0.00593977,24.5736,603.863,6.12586e-06,296.661,300,0.346342
0.0172,0.00595709,24.5727,603.817,6.12516e-06,296.661,300,0.346342
0.01725,0.0059744,24.5718,603.771,6.12446e-06,296.661,300,0.346342
0.0173,0.00599172,24.5708,603.725,6.12376e-06,296.661,300,0.346342
0.01735,0.00600904,24.5699,603.679,6.12306e-06,296.661,300,0.346342
0.0174,0.00602635,24.5689,603.633,6.12236e-06,296.661,300,0.346342
0.01745,0.00604367,24.568,603.587,6.12166e-06,296.661,300,0.346342
0.0175,0.00606099,24.5671,603.541,6.12096e-06,296.661,300,0.346342
0.01755,0.00607831,24.5661,603.495,6.12026e-06,296.661,300,0.346342
0.0176,0.00609562,24.5652,603.449,6.11956e-06,296.661,300,0.346342
0.01765,0.00611294,24.5643,603.403,6.11886e-06,296.661,300,0.346342
0.0177,0.00613026,24.5633,603.357,6.11816e-06,296.661,300,0.346342
0.01775,0.00614757,24.5624,603.311,6.11746e-06,296.661,300,0.346342
0.0178,0.00616489,24.5615,603.265,6.11676e-06,296.661,300,0.346342
